-5.176892647985558149e-01,-5.160217490606255897e-01,-5.144322179183716814e-01,-5.128647532751696714e-01,-5.113614816437956900e-01,-5.099366962168923045e-01,-5.084903455235999514e-01,-5.070783484378810213e-01,-5.057097321126026168e-01,-5.043110253529938802e-01,-5.029421583988462618e-01,-5.015301612880519455e-01,-5.001259375087422354e-01,-4.987901699145035339e-01,-4.974250641235979931e-01,-4.960865378314430751e-01,-4.947314620599371771e-01,-4.933362658347012486e-01,-4.920240688387101380e-01,-4.907467262817487574e-01,-4.894465653642031677e-01,-4.881408878281635055e-01,-4.868831048296011765e-01,-4.856458831025011191e-01,-4.843880997278073863e-01,-4.831859841719248760e-01,-4.820142093031104524e-01,-4.808587337110602489e-01,-4.796433278541429868e-01,-4.784442212489145030e-01,-4.771849337750251330e-01,-4.758953048868802549e-01,-4.745908811722229781e-01,-4.731986938725656344e-01,-4.717520921742726081e-01,-4.703165241141747943e-01,-4.688812070590774317e-01,-4.674699618098152598e-01,-4.660679951196273763e-01,-4.646931091608531572e-01,-4.633360273052259393e-01,-4.619847130730935225e-01,-4.606118335745719161e-01,-4.592088632655886848e-01,-4.577640173986791683e-01,-4.563572859264538595e-01,-4.548973946793889445e-01,-4.533916153550993089e-01,-4.519650740717370274e-01,-4.504643097571472965e-01,-4.489542672846899007e-01,-4.474073642640062354e-01,-4.458599600106595284e-01,-4.442142597667807502e-01,-4.426021605166804984e-01,-4.410402121158413791e-01,-4.395396988062520993e-01,-4.379850228803660039e-01,-4.362610878131483738e-01,-4.345358985233416238e-01,-4.328280117278875405e-01,-4.311379278821110272e-01,-4.294267804038150449e-01,-4.276883011640295607e-01,-4.260152688076050964e-01,-4.242552247026373236e-01,-4.223983890573889122e-01,-4.204939106319263153e-01,-4.185317590557940948e-01,-4.165177007488665151e-01,-4.143521870526984396e-01,-4.120760906586835581e-01,-4.097897132402683051e-01,-4.075449615031728756e-01,-4.051760864893825809e-01,-4.028026976985554786e-01,-4.003736414399730603e-01,-3.980240738511872656e-01,-3.956105642304986736e-01,-3.932311575634390710e-01,-3.911015015489646696e-01,-3.891884975543540293e-01,-3.872092940876628031e-01,-3.852147946119470201e-01,-3.834966264159613836e-01,-3.817970141595794509e-01,-3.799993569176658426e-01,-3.780976368139881694e-01,-3.761344819951918383e-01,-3.740925903430557531e-01,-3.719571674824247998e-01,-3.698011825729935476e-01,-3.676793002661351006e-01,-3.655446296180923094e-01,-3.632414521165323595e-01,-3.609528183863334183e-01,-3.588301838418115897e-01,-3.568549929194944070e-01,-3.549590396619731192e-01,-3.530262262574324073e-01,-3.510851375615567371e-01,-3.490650614034720434e-01,-3.470695590612236092e-01,-3.450996333762685331e-01,-3.429988143257981514e-01,-3.408684064748670473e-01,-3.388972273446610450e-01,-3.369839727462566881e-01,-3.350977992804727301e-01,-3.332479847290454322e-01,-3.314952126978238933e-01,-3.296759901895212619e-01,-3.278943815704271625e-01,-3.262862940873627604e-01,-3.248998740350686476e-01,-3.233299020750825536e-01,-3.218647448133171718e-01,-3.204482343016173407e-01,-3.189808207280683816e-01,-3.176495665347351949e-01,-3.162428354386412899e-01,-3.147633853854399644e-01,-3.131979264251525397e-01,-3.117786572406119339e-01,-3.103303008393296092e-01,-3.088250231238343080e-01,-3.073771679552149694e-01,-3.058623618291143043e-01,-3.044022199531801198e-01,-3.028706133427278568e-01,-3.012156353171128176e-01,-2.996115599772155580e-01,-2.979831614503513082e-01,-2.964257272026804557e-01,-2.948572593168143907e-01,-2.934264552614158639e-01,-2.920315092638422483e-01,-2.905696119326560689e-01,-2.890956784979489269e-01,-2.877097596532424140e-01,-2.863286048383105187e-01,-2.849970996399768253e-01,-2.836518032590014116e-01,-2.822212505847347397e-01,-2.807591022736233843e-01,-2.793047272689212490e-01,-2.777964406278473630e-01,-2.761773206600574571e-01,-2.745093033133328420e-01,-2.728791497073477790e-01,-2.712507515816902637e-01,-2.695649309091567858e-01,-2.678838742162472086e-01,-2.662386759572940576e-01,-2.645465864035275727e-01,-2.629377474601378162e-01,-2.612612049454718921e-01,-2.596002090686997943e-01,-2.579103762279237877e-01,-2.563496820496737882e-01,-2.546505718032929244e-01,-2.529948415650898896e-01,-2.512546068700522439e-01,-2.495141219222767881e-01,-2.477616005199244076e-01,-2.460181062704390464e-01,-2.443107207076479215e-01,-2.425842775713833444e-01,-2.408711247361534635e-01,-2.391389139763941962e-01,-2.374398033288065424e-01,-2.357391878548360242e-01,-2.340628955678324685e-01,-2.324277273282789880e-01,-2.308274135528305682e-01,-2.292326163958762486e-01,-2.276739283017475690e-01,-2.260523010171733849e-01,-2.244838331313074031e-01,-2.228900388158103762e-01,-2.213453925081171336e-01,-2.197776764587079101e-01,-2.181537920850118439e-01,-2.165487146809954855e-01,-2.149825038591759441e-01,-2.133523510305290749e-01,-2.117322274690191242e-01,-2.098600965419333830e-01,-2.078716156696373829e-01,-2.060245601922576220e-01,-2.042013262930505446e-01,-2.024432882722040916e-01,-2.007025523445034598e-01,-1.988956173208537292e-01,-1.971052321526863271e-01,-1.953381669538974408e-01,-1.936573612659884258e-01,-1.919823224493113489e-01,-1.903107949443452462e-01,-1.885783335557167928e-01,-1.868927634869770871e-01,-1.852480661096309600e-01,-1.836547734280036259e-01,-1.820213606437022513e-01,-1.804223010908429514e-01,-1.787643137384426206e-01,-1.771003085348851758e-01,-1.753954298876714835e-01,-1.736694887363325890e-01,-1.719407892882843236e-01,-1.702281377107928151e-01,-1.685721564425137486e-01,-1.669382416732866359e-01,-1.652243366254687318e-01,-1.635793886192533630e-01,-1.618830362934505496e-01,-1.602059917687835289e-01,-1.585103913045127766e-01,-1.568012502864695734e-01,-1.550828310854833747e-01,-1.533992666996581433e-01,-1.516678085536937171e-01,-1.498952267113352610e-01,-1.480907990044696976e-01,-1.462575343085248392e-01,-1.444661462989002554e-01,-1.426664829477899410e-01,-1.408791067052011792e-01,-1.391223225057370283e-01,-1.373592694501152567e-01,-1.356064970427623417e-01,-1.338309058986939526e-01,-1.320583244575422865e-01,-1.302749603831960812e-01,-1.284331708954412621e-01,-1.265903777888910120e-01,-1.248107748777868148e-01,-1.230083532299671573e-01,-1.211976566669439870e-01,-1.193152447405334687e-01,-1.173415582935432300e-01,-1.154689257576631822e-01,-1.135250787400027550e-01,-1.116010411322724827e-01,-1.097101032856578895e-01,-1.077705190400338048e-01,-1.058066116074426743e-01,-1.038472179268129791e-01,-1.019439933478082372e-01,-1.001320429383273092e-01,-9.833087513696545101e-02,-9.648582534250016440e-02,-9.468465791726966840e-02,-9.313850751038083020e-02,-9.169692084686315026e-02,-9.020117154197315745e-02,-8.873125027550857191e-02,-8.708329334371468777e-02,-8.545790414363572951e-02,-8.393783202791009479e-02,-8.240296511074735042e-02,-8.092727622078807470e-02,-7.941823736712613768e-02,-7.812409470194443817e-02,-7.669304041888344581e-02,-7.538385269952684042e-02,-7.409297034105562230e-02,-7.273739333688680753e-02,-7.132439300850385022e-02,-6.982914531240819178e-02,-6.837702699562107911e-02,-6.691011425352823283e-02,-6.538176719752369914e-02,-6.369494325725075234e-02,-6.200661486672628953e-02,-6.037119524604087073e-02,-5.886616815941472791e-02,-5.733531341049458163e-02,-5.581925306180469948e-02,-5.420840803429363697e-02,-5.257399165627227311e-02,-5.117102134728898633e-02,-4.991699951196872098e-02,-4.869733125914650629e-02,-4.753558678586317088e-02,-4.625473404558483326e-02,-4.495557634562787064e-02,-4.354383023983410261e-02,-4.213684776260824549e-02,-4.071607447887205800e-02,-3.919148896224088074e-02,-3.793521003779873335e-02,-3.669999477095137186e-02,-3.562501106628626624e-02,-3.455805167303091507e-02,-3.346350916222942673e-02,-3.234639932091980252e-02,-3.121825621754648061e-02,-3.019267150061034910e-02,-2.929798014918962024e-02,-2.844340962763028391e-02,-2.770218012570264954e-02,-2.713622799239497063e-02,-2.674630506416392217e-02,-2.654996446423146805e-02,-2.605021142687295732e-02,-2.554092925172180006e-02,-2.499252984042921177e-02,-2.441303677721762266e-02,-2.378264060200611929e-02,-2.331423146930439172e-02,-2.266252105777977199e-02,-2.194511313402487673e-02,-2.115799595607931183e-02,-2.034906290795095163e-02,-1.953135328567393025e-02,-1.866424467566796253e-02,-1.783550219253401958e-02,-1.691222488210990249e-02,-1.601602905536220200e-02,-1.510378538313317254e-02,-1.409926394766039537e-02,-1.320532561124132531e-02,-1.227878874636946505e-02,-1.134874172325618658e-02,-1.037882447407521835e-02,-9.445266139250882431e-03,-8.533523674609369558e-03,-7.497156700610060898e-03,-6.414400040591711205e-03,-5.307320193606329672e-03,-4.173409842869707509e-03,-2.996118355561183666e-03,-1.864214088945839731e-03,-8.469039110818032956e-04,1.846990331428044474e-04,1.229090318551825933e-03,2.396351410329330966e-03,3.586430837615478540e-03,4.758957944093325509e-03,6.002698780088827624e-03,7.219107879670103034e-03,8.459840166218451918e-03,9.675497028136234579e-03,1.092676096795394680e-02,1.215345031459730274e-02,1.335230666708804581e-02,1.451655883328697993e-02,1.564445133286655742e-02,1.678538352968705905e-02,1.790575332665120256e-02,1.900731655514244223e-02,2.003139644569566780e-02,2.100256791746579754e-02,2.195593528608890538e-02,2.300158041795574010e-02,2.406427663796795180e-02,2.518941081576275831e-02,2.622703201235121462e-02,2.730627813799671455e-02,2.840733975769363373e-02,2.952796015845153554e-02,3.064507002483655984e-02,3.185295355526973626e-02,3.291590078028253097e-02,3.395276976428292931e-02,3.503878632980493568e-02,3.611076073276011517e-02,3.715791031487851448e-02,3.826122937475322922e-02,3.948490979581803506e-02,4.071862061241385972e-02,4.203984516247873809e-02,4.336633497498125489e-02,4.473394883493379132e-02,4.611134211049223997e-02,4.745764173413170861e-02,4.878588702696175922e-02,5.010660959210095494e-02,5.145742299277730747e-02,5.281726317018928252e-02,5.419214875283212551e-02,5.554546982134863503e-02,5.693063602718491378e-02,5.830552123369640849e-02,5.975187192698878935e-02,6.117841321035103613e-02,6.260746140929072945e-02,6.409644024922873939e-02,6.563506830455811958e-02,6.712580184748552503e-02,6.857867202580474053e-02,7.002652681829275860e-02,7.149820356508487795e-02,7.295834581715032741e-02,7.423117424601893832e-02,7.545936844412064193e-02,7.666950868754429660e-02,7.791074220675556217e-02,7.898346844616743745e-02,8.010484146072016642e-02,8.126558271641490250e-02,8.249979551793641674e-02,8.368034653461721428e-02,8.478993445064954282e-02,8.596471824504248183e-02,8.712295218395293972e-02,8.818289088459398128e-02,8.927116416310644509e-02,9.030351934499455946e-02,9.125563286715984712e-02,9.223232058129275657e-02,9.322154563160953145e-02,9.416939675786986652e-02,9.522808121084630484e-02,9.631735733081600581e-02,9.743948220690089312e-02,9.861903000599307745e-02,9.980284095325296645e-02,1.009861499155872006e-01,1.021619369526441529e-01,1.033690675182265123e-01,1.045200297344466844e-01,1.056534388525204177e-01,1.068673398830547322e-01,1.081173495752078551e-01,1.094262862644884704e-01,1.106855741145091332e-01,1.119451129695303582e-01,1.131336883226963380e-01,1.142851517715794546e-01,1.154702162142412086e-01,1.167046792685005330e-01,1.180341784077883899e-01,1.193323328650812976e-01,1.207312906296906102e-01,1.221232273004788232e-01,1.234767989978645120e-01,1.248323763781647444e-01,1.262195486681222945e-01,1.276734216878987471e-01,1.291067326839502316e-01,1.305962127565511999e-01,1.320500857763276525e-01,1.334425236797787961e-01,1.348482515582841434e-01,1.362680223516190281e-01,1.376669801162283269e-01,1.391128292007264566e-01,1.405985481100853751e-01,1.420025212605258991e-01,1.434466152659032434e-01,1.448483313272219408e-01,1.462322440627317754e-01,1.475303985200246693e-01,1.487302573629167290e-01,1.498716904162688268e-01,1.507979766522714593e-01,1.518255670771975485e-01,1.528423756211918227e-01,1.540006095350268944e-01,1.551144598469642311e-01,1.561465643999831454e-01,1.572945169383620223e-01,1.582117756453662871e-01,1.591448319952649681e-01,1.601952415079624936e-01,1.613216291560836957e-01,1.623803136090600785e-01,1.635134724743960155e-01,1.646446245033478528e-01,1.656749739772460372e-01,1.667752837354108397e-01,1.677865756609109860e-01,1.688492726582613845e-01,1.699937146622674256e-01,1.712314380232372035e-01,1.724358102419593641e-01,1.737181678336960911e-01,1.750316187012203872e-01,1.763729029139532167e-01,1.777322418587022612e-01,1.790755325316877311e-01,1.804717319995877423e-01,1.818869890409611501e-01,1.832681434546861998e-01,1.845888660449008234e-01,1.859198700105715862e-01,1.873000215828394266e-01,1.886586079137935745e-01,1.899477355943508528e-01,1.912423794921954412e-01,1.924123985045509411e-01,1.936052362536218596e-01,1.947795184392204781e-01,1.959156858790789824e-01,1.971087742570191148e-01,1.982000564611101079e-01,1.991551793100607426e-01,2.001672238242803159e-01,2.012946150911969490e-01,2.023889062459419130e-01,2.033818932117635037e-01,2.044398250509450732e-01,2.055228323147571812e-01,2.066745463925094561e-01,2.077959197831935889e-01,2.089634315038402523e-01,2.101053661659866290e-01,2.112618446245695947e-01,2.123478611900915802e-01,2.134918019363592767e-01,2.146217008961915085e-01,2.157566148657235616e-01,2.168937851470392753e-01,2.180713272632169852e-01,2.192837238184243143e-01,2.204853381165684800e-01,2.217057593843923813e-01,2.228995999999960342e-01,2.241621481818025508e-01,2.254224392744872407e-01,2.266992802477298397e-01,2.279665924091602291e-01,2.292928316178690085e-01,2.306298534346968576e-01,2.318996733141183153e-01,2.332098642510635478e-01,2.345125328615246807e-01,2.358179594176392779e-01,2.371770477585945225e-01,2.385203376793172958e-01,2.398513408927253066e-01,2.411577699141657649e-01,2.424406287385654224e-01,2.437643598531518130e-01,2.451505293016521259e-01,2.465484842248041875e-01,2.479965899972172982e-01,2.494477047202844355e-01,2.507772042357036546e-01,2.520733530100820463e-01,2.534063626586673390e-01,2.547110369771183880e-01,2.560929432523755822e-01,2.574349804801100983e-01,2.587715003120122370e-01,2.600641389030737827e-01,2.614287438625231830e-01,2.627404392497200147e-01,2.641205908470631858e-01,2.655105214337301067e-01,2.669247752324395151e-01,2.683706243169375893e-01,2.697913979768051251e-01,2.711883496572931596e-01,2.725654923039824151e-01,2.739737282264593232e-01,2.753807099263470004e-01,2.767703895330888009e-01,2.781583136595030536e-01,2.795793375470330133e-01,2.809645037779446852e-01,2.823840239674858532e-01,2.837669342376697434e-01,2.851947289662830065e-01,2.866857135142109603e-01,2.881498671571808279e-01,2.896563990952653600e-01,2.911757197506656958e-01,2.926657018081922912e-01,2.941815115280129733e-01,2.956945633272556329e-01,2.971459282779851940e-01,2.985857587339880714e-01,3.000195713137583375e-01,3.013899431193642897e-01,3.025780168637359768e-01,3.038059604580438666e-01,3.050509551404971820e-01,3.062563310030902430e-01,3.073242932378028036e-01,3.084203398227244874e-01,3.095830871625405156e-01,3.108260753596656656e-01,3.120999073822542935e-01,3.133260962484973877e-01,3.145322243236784443e-01,3.158005397277729442e-01,3.171962379379345554e-01,3.185793984608563112e-01,3.199841242250917039e-01,3.215207462213752199e-01,3.233866086433592191e-01,3.250872241173298205e-01,3.267374377621141690e-01,3.283620747245296068e-01,3.296446825439287576e-01,3.308021642451757227e-01,3.315922911260380523e-01,3.322610530519902183e-01,3.331652727889408694e-01,3.338455691845442774e-01,3.348851960640473191e-01,3.356978906515489802e-01,3.363764315668248961e-01,3.363643958645107235e-01,3.366281898080569768e-01,3.366264343277294291e-01,3.360361590074547600e-01,3.360767810699790692e-01,3.353438268844617376e-01,3.348576144259511889e-01,3.340331343387222818e-01,3.332239502855932622e-01,3.320880334746040274e-01,3.306858157794155817e-01,3.297988981356108629e-01,3.290483904758156330e-01,3.286948275903353034e-01,3.281536998766576563e-01,3.278390028461868333e-01,3.275195421871480717e-01,3.268976712049533329e-01,3.264312685325042596e-01,3.260431006833939827e-01,3.262138642499016195e-01,3.262143662599027438e-01,3.265511290371627684e-01,3.270117652145112519e-01,3.273254590273934617e-01,3.279854444042723527e-01,3.284114763953290272e-01,3.288011486946908479e-01,3.293277326119320447e-01,3.298761320232245775e-01,3.301780403614549830e-01,3.305278428359559872e-01,3.309119977645609834e-01,3.313392832008685840e-01,3.318884348498246650e-01,3.323498232648366413e-01,3.329270592640017901e-01,3.334308244445274294e-01,3.337793726964392582e-01,3.342046524498323845e-01,3.346966321557062751e-01,3.352299861617680232e-01,3.358330498232271477e-01,3.364882707691246311e-01,3.371387273341914237e-01,3.376943988192302459e-01,3.381111522512125767e-01,3.386570439695895662e-01,3.392503286166496101e-01,3.399770146982720731e-01,3.406051537843617361e-01,3.413576667760154781e-01,3.419940811785154855e-01,3.425813479493430291e-01,3.432390758609687453e-01,3.440051297825263976e-01,3.448042834401242596e-01,3.456087034885538811e-01,3.464497326790025311e-01,3.473712545341745561e-01,3.483444317139345880e-01,3.493161044183676900e-01,3.504690727187091404e-01,3.517328747218980700e-01,3.529525437520584785e-01,3.542058137509220272e-01,3.549079256405768823e-01,3.557421847422049255e-01,3.565809572447385944e-01,3.575353278309503224e-01,3.584520853052916567e-01,3.593141785294663992e-01,3.600982875591715593e-01,3.609114834044117592e-01,3.617512591245339304e-01,3.623824071362022337e-01,3.631176187618972984e-01,3.636522262382854143e-01,3.643375372423819369e-01,3.651349354196523067e-01,3.660130765143838061e-01,3.669223116622410963e-01,3.679957905405232266e-01,3.689747353437780042e-01,3.701076428530574169e-01,3.711803694936761100e-01,3.723900077270985709e-01,3.734920721631773688e-01,3.746866657436317416e-01,3.759401867474959080e-01,3.771912000584444202e-01,3.784101168509412805e-01,3.796363049649217336e-01,3.808176086204728139e-01,3.820202257600742168e-01,3.831762029859942520e-01,3.842170841131617998e-01,3.853111250151689537e-01,3.863600304537463392e-01,3.874796480130469067e-01,3.885553835541687429e-01,3.897218920321513513e-01,3.909533465369635641e-01,3.922036068579858314e-01,3.934699158018275522e-01,3.947317105925011727e-01,3.960163248721528806e-01,3.973741589654435913e-01,3.986993945553569119e-01,4.001063770075073966e-01,4.015098485742290002e-01,4.028752049689283687e-01,4.042370512304616081e-01,4.055911241605102413e-01,4.068862704444873302e-01,4.082107545740754073e-01
