,Date,open,high,low,close,Adj Close,Volume,bb_bbm,bb_bbh,bb_bbl,atr,macd,cci,ema,roc,sma12,sma5,stochastic_oscillator,mtm6,mtm12
13,2015-09-10,194.559998,197.220001,194.25,195.850006,177.309891,158611100,,,,5.5585707857142825,,,195.55625759236352,3.350926649076521,195.11166758333334,195.24199819999998,62.44200095004614,2.1275496244970658,3.350926649076521
14,2015-09-11,195.380005,196.820007,194.529999,196.740005,178.11566200000001,119691200,,,,5.32510201530612,,,195.71409058004838,5.056870186215192,195.90083433333336,195.47999859999996,82.22482428614406,0.680620732191368,5.056870186215192
15,2015-09-14,196.949997,197.009995,195.429993,196.009995,177.454758,79452000,,,,5.0575948713556835,,,195.75354450270862,0.7970728911883588,196.03,196.1639984,70.35602482291418,0.23522986087604392,0.7970728911883588
16,2015-09-15,196.610001,198.990005,195.96000700000002,198.46000700000002,179.672806,113806200,,,,4.912766523401705,,,196.11440616901416,-0.4064821517241408,195.96250025000003,196.3700012,87.96871072635507,3.047931420072325,-0.4064821517241408
17,2015-09-16,198.820007,200.41000400000001,198.41000400000001,200.179993,181.22998,99581600,,,,4.704711771730154,,,196.65648441314562,0.4516228444983043,196.03749975000005,197.44800119999996,97.62385526954091,1.392898798309738,0.4516228444983043
18,2015-09-17,200.020004,202.889999,199.279999,199.729996,180.822556,276046600,,,,4.626518073749428,,,197.06628595805955,1.0421399407309182,196.20916625000007,198.22399919999995,74.01313963491627,2.53606611095264,1.0421399407309182
19,2015-09-18,195.71000700000002,198.679993,194.96000700000002,195.449997,177.86769099999998,223657500,195.76200030000004,202.3828882996033,189.14111230039677,4.636765997053039,,13.024922297303105,196.8507807636516,1.9189617371025325,196.5158323333334,197.96599759999998,38.81578812110491,-0.20424252629331624,1.9189617371025325
20,2015-09-21,196.440002,197.679993,195.21000700000002,196.46000700000002,178.78685,105726200,195.69350055,202.255474757866,189.131526342134,4.481995997263534,,21.09710245698725,196.79867759516475,0.5373332882179378,196.60333258333344,198.05599999999998,47.12178936140085,-0.14231879276407347,0.5373332882179378
21,2015-09-22,193.880005,194.46000700000002,192.559998,193.91000400000001,176.466248,153890900,195.91400075,201.89975937594718,189.92824212405284,4.440425497458997,,-75.68905035394556,196.41352111580946,-0.8386596649655838,196.46666600000012,197.14599939999997,20.39010113299673,-1.0713693452213946,-0.8386596649655838
22,2015-09-23,194.110001,194.669998,192.91000400000001,193.600006,176.18408200000002,92790600,196.23050085,200.8733227777401,191.5876789222599,4.248966104783353,,-90.11602671469468,196.03838576703487,0.5244353398293973,196.5508335000001,195.83000199999998,17.64189142586728,-2.4488566101884754,0.5244353398293973
23,2015-09-24,192.149994,193.449997,190.559998,192.899994,175.547028,159378800,196.15250020000002,200.96113665206252,191.34386374793752,4.162611954441685,,-142.1631218315974,195.6199335314302,-2.294483695797935,196.1733335833334,194.46400159999993,18.978068209402323,-3.6367265733694,-2.294483695797935
24,2015-09-25,194.639999,195.0,191.809998,192.850006,175.501602,155054800,195.83150030000002,200.62194374340984,191.0410568565902,4.093139814838707,,-94.21011122040679,195.25060986057287,-0.9959377122622382,196.0116680000001,193.94400339999999,18.57265056182886,-3.4446453401020407,-0.9959377122622382
25,2015-09-28,191.779999,191.91000400000001,187.639999,188.009995,171.096954,178515900,195.26800010000005,200.88360147988033,189.65239872011978,4.172916042350229,-1.178742462798823,-192.85407764968951,194.28519454582982,-4.003069062964442,195.35833375000007,192.254001,2.4262032786886207,-3.806601235199811,-4.003069062964442
26,2015-09-29,188.270004,189.740005,186.929993,188.119995,171.19708300000002,159045600,194.79049995000005,201.09032771624234,188.49067218375777,4.075565753610927,-1.5613483314826908,-182.94529345036088,193.46316793971917,-4.381422070208857,194.6399995833334,191.09599919999997,7.456150079141532,-4.245144916440948,-4.381422070208857
27,2015-09-30,190.369995,191.830002,189.440002,191.630005,174.39134199999998,163452000,194.78350000000006,201.09703311515193,188.4699668848482,4.049454414067291,-1.5633168231126717,-102.93551627901992,193.21874621442328,-2.2345748235950884,194.27500041666676,190.70199899999994,29.44868567092028,-1.1758026677158975,-2.2345748235950884
28,2015-10-01,192.080002,192.490005,189.820007,192.130005,174.846375,131079000,194.61950005000006,201.02908834819215,188.20991175180797,3.9509218130624832,-1.5071574724169352,-80.08279779808707,193.07358071916684,-3.1895605042480963,193.74750025000006,190.5480012,32.58151657336481,-0.7592980136581176,-3.1895605042480963
29,2015-10-02,189.770004,195.029999,189.119995,195.0,177.45816000000002,211003300,194.59199990000008,200.99009227302184,188.1939075269783,4.090856254986592,-1.217036927314382,-36.70530889568918,193.33043662327793,-2.587667689647684,193.31583416666672,190.978,50.56393462508728,1.0886501116220915,-2.587667689647684
30,2015-10-05,196.46000700000002,198.740005,196.330002,198.470001,180.616028,126320800,194.88600015000006,201.42786655102935,188.34413374897076,4.065795451058978,-0.6990559426635059,75.47460879344071,194.01571187350754,-0.6308491589816102,193.2108345833334,193.0700012,72.30578735371407,2.9141793233856514,-0.6308491589816102
31,2015-10-06,198.309998,198.979996,197.0,197.78999299999998,179.99719199999998,110274500,194.90400015000006,201.47567991846992,188.3323203815302,3.9168097759833365,-0.339509587821226,74.43540966188526,194.51894935703987,1.1972351168672493,193.40583425000003,195.0040008,68.04508720109499,5.201850039940684,1.1972351168672493
32,2015-10-07,198.899994,199.830002,197.479996,199.41000400000001,181.471436,124307300,195.13500070000006,201.99297012076212,188.277031279238,3.804895220555956,0.07528697609021151,90.87692163510772,195.17108997610123,1.5015763488189207,193.65166733333334,196.56000060000002,96.74420382187336,6.00149335534483,1.5015763488189207
33,2015-10-08,198.949997,201.550003,198.58999599999999,201.21000700000002,183.109528,153055200,195.40300075000007,202.75305804651893,188.05294345348122,3.7445460619448174,0.543002050652234,112.87703331042658,195.97627891262107,3.764634546652891,194.2600009166667,198.376001,97.67444755509754,4.9992181547978385,3.764634546652891
34,2015-10-09,201.380005,201.899994,200.580002,201.330002,183.218719,107069200,195.63250060000007,203.40945464564714,187.855546554353,3.5713636289487583,0.91282967829315,116.05081624253876,196.69010865760492,3.9927664051828593,194.90416725000003,199.64200139999997,96.19243846409907,4.7884228181850075,3.9927664051828593
35,2015-10-12,201.419998,201.759995,200.91000400000001,201.520004,183.391647,56395600,195.9080010500001,204.09832772778907,187.71767437221115,3.376979869738132,1.2073349058945269,105.84456031848325,197.3340947032576,4.468641922300945,195.62250141666672,200.25200199999998,97.46165681618864,3.3435917948717946,4.468641922300945
36,2015-10-13,200.649994,202.16000400000001,200.050003,200.25,182.235901,88038700,195.99750070000007,204.33521348241794,187.6597879175822,3.286481379042552,1.3230029570819681,88.8829304072124,197.72288207615657,3.8371759241739363,196.23916758333337,200.7440034,87.45894536780038,0.8968604781737284,3.8371759241739363
37,2015-10-14,200.179993,200.869995,198.940002,199.28999299999998,181.36222800000002,99106200,195.95300070000005,204.21005745064033,187.69594394935976,3.1895893519680842,1.3219673623475785,68.68027114662767,197.9318301993357,5.999679963823188,197.1791674166667,200.72000119999998,81.15555530458889,0.7583801269460584,5.999679963823188
38,2015-10-15,200.080002,202.360001,199.639999,202.350006,184.14695700000001,134142200,196.08400120000005,204.6538050671661,187.514197332834,3.181047826827509,1.5501944449648022,98.43413455348188,198.52092030609094,7.564326694777989,198.3650016666667,200.94800099999995,99.93522362399293,1.4743503039095232,7.564326694777989
39,2015-10-16,202.830002,203.28999299999998,201.919998,203.270004,184.984207,114580100,196.47500155000006,205.58967917513263,187.3603239248675,3.0516869106255435,1.7847289576140213,108.74326536358723,199.1541314652788,6.074204819855841,199.33500158333337,201.33600139999996,99.87781784841087,1.0238044472609065,6.074204819855841
40,2015-10-19,202.5,203.369995,202.130005,203.369995,185.07521100000002,76523900,196.82050095000002,206.41779279907357,187.22320910092648,2.922279988438003,1.9561187671527307,98.37864528240223,199.71624660324161,5.85020023290999,200.2716674166667,201.70599959999996,100.0,1.013258322025935,5.85020023290999
41,2015-10-20,202.850006,203.83999599999999,202.550003,203.110001,184.83862299999998,78448500,197.2805008,207.15364493269104,187.40735666730896,2.80568806069243,2.0473663185901216,92.39357646569776,200.16874718947608,4.158974871794877,200.94750083333338,202.27799979999995,95.0407951738592,0.7890020684993689,4.158974871794877
42,2015-10-21,203.610001,203.78999299999998,201.649994,201.850006,183.691956,102038000,197.6930008,207.60588217853424,187.78011942146574,2.7581388420715416,1.9950123338919354,75.16981971424256,200.39291503087927,1.703030676157457,201.2291679166667,202.79000239999993,86.48104711405944,0.7990042446941361,1.703030676157457
43,2015-10-22,202.979996,205.509995,201.850006,205.259995,186.79521200000002,174911700,198.31100085,208.48915482728333,188.13284687271667,2.822556710495003,2.20328098595013,95.78677395904406,201.04185902676204,3.776734043364885,201.85166808333338,203.37200019999995,97.27668637655823,2.9956356112672564,3.776734043364885
44,2015-10-23,207.25,207.949997,206.300003,207.509995,188.842773,144442300,199.0440003,209.6461449573082,188.4418556426918,2.8130885168882167,2.5208329955575266,132.2514861740427,201.90427715652712,4.061978254611533,202.5266673333334,204.21999839999995,95.98171579407745,2.5500315527541897,4.061978254611533
45,2015-10-26,207.300003,207.369995,206.559998,207.0,188.378677,69033000,199.99350054999996,209.84789043921597,190.13911066078396,2.680010551396201,2.7002165017107984,124.21158569960987,202.58370686899016,2.877586997946867,203.00916675000005,204.94599939999995,90.9264860624178,1.834995782260131,2.877586997946867
46,2015-10-27,206.199997,207.0,205.78999299999998,206.600006,188.01466399999998,77905800,200.91750109999998,209.53301316058472,192.30198903941525,2.575010297725045,2.778079083435358,114.4332910051972,203.11921341979146,2.617594967291561,203.44833375000005,205.64400039999992,85.57702077168595,1.588243634465359,2.617594967291561
47,2015-10-28,207.0,208.979996,206.21000700000002,208.949997,190.153244,135906700,201.78350069999996,209.96151440459113,193.6054869954088,2.58893734788754,2.9948871792772707,140.16246550224474,203.89665123048596,3.6869754131207717,204.0674998333334,207.06399859999993,99.70120500072008,2.8752872685968747,3.6869754131207717
48,2015-10-29,208.350006,209.270004,208.21000700000002,208.830002,190.044037,90525500,202.61850054999996,210.06051972645184,195.17648137354809,2.479727323038429,3.121049052893852,143.20166972725215,204.55443133308785,4.284645193508119,204.78250000000006,207.77799999999988,95.74054293503532,3.4580112918104144,4.284645193508119
49,2015-10-30,209.059998,209.440002,207.740005,207.929993,189.224991,131076900,203.26500019999995,210.17483974344003,196.35516065655986,2.424032299964255,3.112530725352485,123.04715012704924,205.00450622200947,4.335390789039777,205.50250000000008,207.86199959999985,85.61896190476193,1.3007883002238172,4.335390789039777
50,2015-11-02,208.320007,210.61999500000002,208.169998,210.38999900000002,191.463745,86270800,203.86100009999993,211.06375909272543,196.65824110727442,2.4430301356810955,3.266626181263348,132.40207004029122,205.72257192574156,3.9733099884365757,206.17249941666674,208.53999939999986,98.0308549842453,1.3878868822680148,3.9733099884365757
51,2015-11-03,209.97000099999997,211.66000400000001,209.699997,211.0,192.018814,95246100,204.5215004499999,211.79861064091205,197.24439025908777,2.408528483132447,3.3987907785580376,135.14978628806736,206.42622900230936,3.802821787714433,206.81666575000008,209.41999819999984,94.50912042049887,1.932367149758454,3.802821787714433
52,2015-11-04,211.350006,211.5,209.72000099999997,210.36000099999998,191.436386,96224500,205.06900029999989,212.37307087266512,197.76492972733465,2.3636335200515606,3.4125518302440696,114.07045435982275,206.95073193533477,3.4370881505897635,207.3991662500001,209.70199899999983,87.01297001701268,1.8199394437577967,3.4370881505897635
53,2015-11-05,210.42999300000002,210.979996,209.08999599999999,210.149994,191.245316,78408700,205.5159996499999,212.91432018866755,198.11767911133228,2.3298025543335927,3.3676911062916304,94.1040583173156,207.37730021062347,3.4660986486824847,207.9858323333334,209.96599739999988,84.91500008491481,0.5742986442828215,3.4660986486824847
54,2015-11-06,209.74000499999997,210.32000699999998,208.46000700000002,210.039993,191.145157,110471500,205.95149919999994,213.3383317594721,198.56466664052778,2.296245229024047,3.2853905606731644,77.24669242072825,207.73232591587367,4.057461856107154,208.66833125000005,210.3879973999999,83.81609009381607,0.5794143506257315,4.057461856107154
55,2015-11-09,209.309998,209.490005,206.949997,208.080002,189.361496,131008700,206.27949909999992,213.4288651150026,199.13013308499725,2.3529417126651877,3.0271171695398778,43.703863628016734,207.7786827270905,1.3738707340414795,208.9033318333334,209.92599799999988,64.23577998423579,0.0721439931948689,1.3738707340414795
56,2015-11-10,207.509995,208.600006,207.190002,208.559998,189.79834,75874600,206.6949989999999,213.34270814797523,200.0472898520246,2.28558901890339,2.8285594395119347,38.052296494227456,207.8828580968118,0.5060011687629812,208.99083208333343,209.43799759999987,68.39952464822107,-0.8698136834916804,0.5060011687629812
57,2015-11-11,208.880005,208.940002,207.66000400000001,207.740005,189.05213899999998,67846000,207.1174995999999,212.83847806736657,201.3965211326332,2.2137610889817174,2.5753474237976093,32.54444732318108,207.86381101723688,0.35749033816424947,209.05249916666676,208.91399839999985,33.21990367650084,-1.5450213270142197,0.35749033816424947
58,2015-11-12,206.5,207.059998,204.820007,204.83999599999999,186.412949,121315200,207.24199909999987,212.64192498897896,201.8420732110208,2.26420658262588,2.116273503522308,-45.955813952573585,207.4606356816053,-0.8518925212422417,208.90583166666678,207.85199879999982,0.292236970279097,-2.62407538208749,-0.8518925212422417
59,2015-11-13,204.350006,204.669998,202.440002,202.53999299999998,184.319839,153577100,207.2054985499999,212.72095806883132,201.69003903116848,2.273905683866888,1.5490071044060585,-118.34661691435167,206.80454999072458,-3.067721508510007,208.37166466666676,206.35199879999976,1.0845008493489305,-3.6212235152383645,-3.067721508510007
60,2015-11-16,202.320007,205.690002,202.179993,205.619995,187.122818,117645200,207.3179985499999,212.60290304382644,202.03309405617338,2.362198777876396,1.3326132805467807,-85.53115329428252,206.64660932529463,-1.5371388063291878,208.10416408333342,205.8599973999998,36.286898823218515,-2.1043601920135377,-1.5371388063291878
61,2015-11-17,205.990005,207.03999299999998,204.880005,205.470001,186.986298,121123700,207.43599854999988,212.43760727336758,202.43438982663218,2.347755150885223,1.1359221503944354,-52.33143261713982,206.48972821525535,-1.183086655516792,207.89916475000007,205.2419979999998,34.704685469246755,-1.2543257280437794,-1.183086655516792
62,2015-11-18,206.03999299999998,208.899994,205.990005,208.729996,189.953018,121342500,207.7799980499999,212.09705382032033,203.46294227967948,2.425057854393421,1.2289310125212864,10.46390816811652,206.78843058655463,-0.7890123142212749,207.76083116666675,205.43999619999977,69.09277847884344,0.08151035751352115,-0.7890123142212749
63,2015-11-19,208.58999599999999,209.050003,208.199997,208.550003,189.789246,88220500,207.9444984499999,212.11309862846022,203.7758982715396,2.312554150508177,1.273437875868268,34.266976458310324,207.02330690834737,-1.161136018957344,207.55666475000007,206.1819975999998,67.19412034437508,0.38990949287789195,-1.161136018957344
64,2015-11-20,209.449997,210.11999500000002,208.860001,209.309998,190.480835,94011500,208.03449859999986,212.23925620234235,203.82974099765738,2.259513996900451,1.354422194719973,65.65739186868434,207.32819905390105,-0.49914574776978415,207.46916450000006,207.53599859999977,75.21093593667769,2.182191997308974,-0.49914574776978415
65,2015-11-23,209.380005,209.979996,208.520004,209.070007,190.262482,64931200,208.13799894999988,212.33770789982844,203.93829000017132,2.2024052828361333,1.3832918554189746,51.23613060009716,207.5604401133809,-0.5139124581654704,207.3791655833334,208.22600099999977,73.92713331653083,3.2240615313934686,-0.5139124581654704
66,2015-11-24,207.869995,209.830002,207.41000400000001,209.350006,190.51724199999998,98874400,208.27549894999987,212.4447480452531,204.10624985474664,2.217947619776409,1.412482628269487,32.88454060608706,207.79904889826346,-0.3285026771068318,207.32166666666674,209.00200199999978,81.47739267816168,1.8140312667549765,-0.3285026771068318
67,2015-11-25,209.5,209.74000499999997,209.009995,209.320007,190.48996,51980100,208.29399944999992,212.47831287440795,204.10968602559188,2.1116663612209488,1.4168631411493493,51.64866488594199,208.00184331182834,0.5959270415616377,207.42500041666673,209.12000419999976,87.71500884396545,1.87375577031316,0.5959270415616377
68,2015-11-27,209.429993,209.80000299999998,208.860001,209.559998,190.708374,37317800,208.33049924999992,212.5455011018477,204.11549739815214,2.027976049705164,1.4232931596033893,51.577994869630075,208.20959727025124,0.4794783321775828,207.50833375000005,209.32200319999976,92.94714283447273,0.39764385373724986,0.4794783321775828
69,2015-11-30,209.75,209.88999900000002,208.559998,208.690002,189.91661100000002,112822700,208.36849969999994,212.58207678704522,204.15492261295466,1.978120689011939,1.3427096679693307,33.17953307969374,208.27365123421774,0.4573009421078989,207.5875001666667,209.19800399999977,81.99001713097779,0.06712970414102026,0.4573009421078989
70,2015-12-01,209.440002,210.82000699999998,209.110001,210.67999300000002,191.727631,97858400,208.38299939999993,212.6261938657865,204.13980493421337,1.9889695683682278,1.4230186398461342,82.38427343863965,208.59449680298871,2.8510042540715728,208.07416658333338,209.52000119999974,98.3794702184516,0.6545291735180357,2.8510042540715728
71,2015-12-02,210.61999500000002,211.0,208.229996,208.529999,189.77101100000002,108441300,208.25949934999994,212.3311419636734,204.1878567363265,2.0447577420562117,1.2982125449935324,45.9834755022629,208.58589709592354,2.957443570169385,208.57333375000005,209.35599979999978,71.99547574055218,-0.2582905160566624,2.957443570169385
72,2015-12-03,208.830002,209.149994,204.75,205.610001,187.113708,166224200,208.02199934999993,212.12982060201193,203.91417809798793,2.2129889033379104,0.9527012336988037,-69.39195511496844,208.1891109498004,-0.004860422256102882,208.5725009166667,208.61399859999977,38.88894872759187,-1.7864843051401662,-0.004860422256102882
73,2015-12-04,205.610001,209.97000099999997,205.610001,209.619995,190.762939,192913900,207.99549939999991,212.05461657279497,203.93638222720486,2.366346838813771,0.9910300555198148,20.457540826126763,208.37989548982702,2.01975664564288,208.91833375000002,208.6259979999998,84.35369722495673,0.1433154930096982,2.01975664564288
74,2015-12-07,209.229996,209.729996,207.199997,208.350006,189.607208,102027100,207.9110000499999,211.86536672896108,203.95663337103872,2.378036278898502,0.9084563056015327,25.070039689222344,208.37591022451676,-0.18204858299330984,208.8866679166667,208.5579987999998,57.60009600000012,-0.5773964552147017,-0.18204858299330984
75,2015-12-08,206.490005,208.28999299999998,205.779999,206.949997,188.33316000000002,103372400,207.8544997999999,211.8298286869323,203.8791709130675,2.3917484732628944,0.7217273641487338,-38.56623397296162,208.18578846124785,-0.7672049757774435,208.75333408333339,207.8119995999998,35.19995199999994,-0.8337749692484053,-0.7672049757774435
76,2015-12-09,206.190002,208.679993,204.179993,205.33999599999999,186.86798100000001,162401500,207.6934996999999,211.80014747653024,203.58685192346957,2.5423378680298305,0.43877181897462947,-71.89103879153771,207.80634946641482,-1.896709205453254,208.4225005833334,207.17399899999978,17.008824184491136,-2.5346483659699186,-1.896709205453254
77,2015-12-10,205.419998,207.429993,205.139999,205.869995,187.350327,116128900,207.5999991999999,211.78260459808365,203.41739380191615,2.5243133060277003,0.254361875388355,-61.058146017889484,207.54816887089285,-1.5305935298505131,208.15583291666675,207.2259977999998,24.780062542457678,-1.2755977618357035,-1.5305935298505131
78,2015-12-11,203.350006,204.139999,201.509995,201.880005,183.719254,211173300,207.45199964999992,212.1876849906537,202.71631430934613,2.655433784168578,-0.21130736104404946,-182.66615548505035,206.79241368810716,-3.5681876216425787,207.5333328333334,205.67799979999978,3.8989442049820613,-1.8141121452550355,-3.5681876216425787
79,2015-12-14,202.070007,203.050003,199.949997,202.899994,184.647491,182385200,207.46999969999993,212.13304686468535,202.8069525353145,2.6871889424422517,-0.49237322592935584,-192.36584674350593,206.27342439635953,-3.0670804439634916,206.99833175000006,204.58799739999978,26.696798181864704,-3.2058015267102724,-3.0670804439634916
80,2015-12-15,204.699997,206.110001,202.869995,205.029999,186.58590700000002,154069600,207.44049989999993,212.15714543602192,202.72385436397795,2.7266758751249496,-0.5370555049599659,-97.97492753240746,206.1076343435116,-2.1616716182637123,206.62083183333337,204.2039977999998,45.97285629696214,-1.5934758360410144,-2.1616716182637123
81,2015-12-16,206.369995,208.389999,204.800003,208.029999,189.31604,197017000,207.56849979999998,212.20251942335895,202.93448017664102,2.7883415983303093,-0.3266264585599288,-15.742842144196,206.36394963104337,-0.31625999984416553,206.5658315833334,204.74199839999983,73.122170193076,0.5218661588093705,-0.31625999984416553
82,2015-12-17,208.399994,208.479996,204.83999599999999,204.860001,186.43116799999999,173092500,207.37500004999998,212.12070839776783,202.62929170223214,2.8491743413067168,-0.41091549105487957,-48.15021443223971,206.16342314690425,-2.7624796816848254,206.08083225000004,204.53999959999982,44.43441327572502,-0.2337562137675185,-2.7624796816848254
83,2015-12-18,202.770004,202.929993,199.830002,200.020004,183.109894,251393500,206.94850009999996,212.6350813124047,201.26191888759521,3.00494753121338,-0.8583677359890771,-190.24431519311256,205.3443005939837,-4.080945207312835,205.37166600000003,204.16799939999981,1.7010029903317154,-2.841594764696035,-4.080945207312835
84,2015-12-21,201.41000400000001,201.880005,200.08999599999999,201.669998,184.62039199999998,99094300,206.56650009999998,212.58403217742799,200.54896802257198,2.923165636126711,-1.0675303126641325,-153.43887514135184,204.85439358145254,-1.9162506594219697,205.0433324166667,203.92200019999984,16.47266185723566,-0.10402565623079843,-1.9162506594219697
85,2015-12-22,202.720001,203.850006,201.550003,203.5,186.29573100000002,111026200,206.28799974999998,212.33180796469912,200.24419153530084,2.8786540192605172,-1.0732554731626749,-91.90640064023286,204.6738077705922,-2.9195664278114255,204.53333283333336,203.61600039999982,36.19327773109254,0.2957151393508704,-2.9195664278114255
86,2015-12-23,204.690002,206.070007,204.580002,206.020004,188.602631,110987200,206.12149964999998,211.99992771303354,200.2430715869664,2.8566078035990516,-0.864484206052822,-16.62933454495912,204.8533006011799,-1.1183114628756035,204.339166,203.21400139999986,61.04539063564027,0.4828586084127116,-1.1183114628756035
87,2015-12-24,205.720001,206.330002,205.419998,205.679993,188.291397,48539600,205.93949894999997,211.63303170601858,200.24596619398136,2.717564674770549,-0.7181886867382445,-4.552180574612807,204.96352625435594,-0.6136767424065245,204.23333233333335,203.37799979999986,59.0908539944569,-1.129647652404213,-0.6136767424065245
88,2015-12-28,204.860001,205.259995,203.940002,205.21000700000002,187.861099,65899900,205.72199939999996,211.1728635565965,200.27113524340342,2.6477379837155097,-0.6328769643494638,-29.114014002297495,204.99639035377515,-0.06330427706834395,204.2224999166667,204.41600039999986,60.79107877058878,0.17085131225788072,-0.06330427706834395
89,2015-12-29,206.509995,207.78999299999998,206.470001,207.399994,189.86596699999998,92640700,205.65749899999997,210.9957200647436,200.31927793525634,2.642898556307256,-0.38412520504942904,51.409153635319846,205.31687083993847,0.7431869806962417,204.34999983333333,205.5619995999998,85.5367197548562,3.6896259636111157,0.7431869806962417
90,2015-12-30,207.110001,207.21000700000002,205.759995,205.929993,188.52023300000002,63317700,205.41999899999996,210.24086412319855,200.59913387680137,2.57126287371388,-0.30212176736364427,29.954156825276296,205.39862046128002,2.0061362689187496,204.68749883333336,206.0479981999998,70.52017608335906,2.112359320794957,2.0061362689187496
91,2015-12-31,205.130005,205.889999,203.869995,203.869995,186.63443,114877900,205.18699879999994,209.83131431934999,200.5426832806499,2.534743954162889,-0.3987614014575058,-24.54317930159458,205.19480373310932,0.47806852079059026,204.76833225000004,205.6179963999998,46.705153783921524,0.18181572481571928,0.47806852079059026
92,2016-01-04,200.490005,201.029999,198.58999599999999,201.020004,184.025345,222353500,204.95749894999994,209.93705403846718,199.9779438615327,2.7308336002941114,-0.6972816344204205,-154.22805918319384,204.63816376869477,-1.955808915552891,204.43416600000003,204.6859985999998,24.570353892821146,-2.42694879279781,-1.955808915552891
93,2016-01-05,201.399994,201.899994,200.050003,201.360001,184.336609,110845800,204.54449924999994,209.27253460171607,199.8164638982838,2.667916271701674,-0.8960965105660819,-109.78038137222264,204.20107539953545,-3.206267380696374,203.8783328333334,203.9159973999998,28.00813953488394,-2.1003462402879336,-3.206267380696374
94,2016-01-06,198.33999599999999,200.059998,197.600006,198.820007,182.011322,152112600,204.06799929999994,209.0783581151828,199.05764048481709,2.7459218951515547,-1.244271829363214,-153.6028774453248,203.48359961293073,-2.9483520309071984,203.37500000000003,202.1999999999998,11.213254791594451,-3.1138832327996626,-2.9483520309071984
95,2016-01-07,195.330002,197.440002,193.58999599999999,194.050003,177.644592,213436100,203.42299959999994,209.89219312235508,196.9538060776448,2.9233568312121596,-1.8833921636987156,-213.5383893159183,202.22578673120665,-2.9847019701089477,202.8774999166667,199.82400199999978,3.089368703828195,-6.436832876668255,-2.9847019701089477
96,2016-01-08,195.190002,195.850006,191.580002,191.919998,175.694717,209817200,202.7519996999999,210.8623841230023,194.64161527699753,3.019545914697005,-2.532579238591808,-212.96804121907795,200.85168156704577,-4.834630880494182,202.0649999166667,197.43400259999981,2.097447185504209,-6.803280472116563,-4.834630880494182
97,2016-01-11,193.009995,193.41000400000001,189.820007,192.110001,175.868607,187941300,202.0639999999999,211.2613370857044,192.8666629142954,3.060292420790077,-2.9971833543787625,-198.62431019231047,199.68612415810634,-5.597051105651101,201.11583333333337,195.6520019999998,12.743437863557658,-5.768379010359018,-5.597051105651101
98,2016-01-12,193.820007,194.550003,191.139999,193.66000400000001,177.287598,172330500,201.65299994999992,211.55421120041134,191.7517886995885,3.0852718193050728,-3.2033865293756207,-144.49186677101665,198.88264147035883,-5.999417415796179,200.08583333333334,194.1120025999998,21.36894820062751,-3.661327158266291,-5.999417415796179
99,2016-01-13,194.449997,194.860001,188.380005,188.830002,172.865936,221168900,200.9495003499999,212.29098146709688,189.60801923290293,3.327752117926139,-3.7137351989102,-154.48943026245254,197.54228954097766,-8.192333514908274,198.68166741666667,192.1140015999998,2.318378558502957,-6.222685209462233,-8.192333514908274
100,2016-01-14,189.550003,193.259995,187.66000400000001,191.929993,175.703857,240795600,200.29450004999993,212.12045883050806,188.4685412694918,3.490054895217128,-3.823966524626371,-127.57578919483302,196.79398333551399,-6.471426122996049,197.57499958333335,191.6899995999998,21.212078158611952,-3.465453051714261,-6.471426122996049
