,date,open,close,low,high,volume,bb_bbm,bb_bbh,bb_bbl,atr,macd,cci,ema,roc,sma12,sma5,stochastic_oscillator,mtm6,mtm12
60,3/29/00,4.9576,4.8527,4.7858,4.9688,0,4.57788,5.198400522,3.957359478,0.264066537,0.222215227,73.9981855,4.722290798,12.0043392,4.683808333,4.9612,60.27545652,0.695136122,12.0043392
61,3/30/00,4.7612,4.4911,4.4822,4.8974,0,4.584575,5.198279039,3.970870961,0.274861784,0.18421608,9.858642777,4.691465358,10.06518969,4.718033333,4.85004,32.29650263,-12.78570735,10.06518969
62,4/3/00,4.8393,4.7612,4.625,4.9777,0,4.594115,5.212554725,3.975675275,0.289985942,0.173891779,46.58749804,4.700763311,14.677971,4.768816667,4.81164,53.19560508,-5.660900751,14.677971
63,4/4/00,4.7478,4.5469,4.1764,4.75,0,4.597015,5.213996252,3.980033748,0.311044089,0.146726109,-26.61607134,4.680248203,4.728671458,4.785925,4.72414,36.50596807,-8.202778002,4.728671458
64,4/5/00,4.5168,4.6563,4.4286,4.7411,0,4.61041,5.220284626,4.000535374,0.311148083,0.132497438,0.096918996,4.677055109,4.300786237,4.801925,4.66164,44.3075716,-6.582537517,4.300786237
65,4/6/00,4.6674,4.471,4.4063,4.7991,0,4.6161,5.218496484,4.013703516,0.316980363,0.10505791,-16.05244125,4.649581094,1.777868834,4.808433333,4.5853,24.76254518,-10.01851554,1.777868834
66,4/7/00,4.5402,4.6786,4.4844,4.6786,0,4.631725,5.223490335,4.039959665,0.30916748,0.098923147,-5.146123291,4.653450282,-2.91749668,4.796716667,4.6228,42.21232243,-3.587693449,-2.91749668
67,4/10/00,4.7032,4.4643,4.4643,4.7366,0,4.630385,5.223537743,4.037232257,0.306534088,0.075894223,-23.15846511,4.628230244,-13.30614623,4.739616667,4.56342,24.19937799,-0.596735766,-13.30614623
68,4/11/00,4.4108,4.2657,4.2233,4.4532,0,4.62704,5.227580814,4.026499186,0.301853082,0.041143992,-89.37322072,4.579892878,-15.47880877,4.674516667,4.50718,7.506093973,-10.40704024,-15.47880877
69,4/12/00,4.2456,3.9018,3.7523,4.2456,0,4.61811,5.255104383,3.981115617,0.316963576,-0.015579909,-176.2545538,4.489480495,-21.22668174,4.5869,4.35628,9.2638493,-14.18768832,-21.22668174
70,4/13/00,3.9822,4.0648,3.8795,4.2724,0,4.61376,5.264473102,3.963046898,0.322387606,-0.046841315,-143.9233424,4.432856429,-18.44956264,4.510266667,4.27504,22.25783476,-12.70321929,-18.44956264
71,4/14/00,3.9041,3.9956,3.9041,4.2132,0,4.59646,5.292046462,3.900873538,0.321438492,-0.076320293,-143.7561353,4.374555571,-19.586218,4.429166667,4.13844,17.32905983,-10.63296802,-19.586218
72,4/17/00,3.8974,4.4241,3.8974,4.4264,0,4.59445,5.291782565,3.897117435,0.336264314,-0.064364275,-85.62394938,4.381161495,-8.832196509,4.39345,4.1304,50.92866348,-5.439661437,-8.832196509
