6.567700995069221392e-02,6.973077387867238075e-02,1.146811275589539325e-01,-6.660797340595032631e-04,1.292452795200845460e-02,-1.225844821794896088e-02,1.973526581068731078e-03,1.059055628139733349e-02,-1.256408286246605763e-02,-2.752938515686899346e-04,-1.293854470535924298e-02,1.625241957226832359e-02
6.681799855334820404e-02,6.865194993536531676e-02,8.816381948504330157e-02,-3.749347519573197063e-04,5.603590264457283636e-03,-5.228655512499949184e-03,6.886065618243774125e-04,4.563882691787221266e-03,-5.252489253611590872e-03,-4.185289859441692316e-04,-5.581733367816560376e-03,6.988592531203488382e-03
6.523137925572651541e-02,6.712969977378842323e-02,8.831454708159502953e-02,-2.998374815879906868e-04,6.092346138037657045e-03,-5.792508656449660287e-03,9.576923843623540156e-04,4.996721788153560620e-03,-5.954414172515914636e-03,-9.122057569377643380e-05,-6.138458818166367403e-03,7.697206174059232145e-03
6.619269669709546000e-02,6.610510247034673270e-02,6.571197799351961855e-02,6.603263875543108341e-05,-1.083776188775444765e-04,4.234498012211512785e-05,1.006586639405266867e-04,-6.931031083835109685e-05,-3.134835310217472248e-05,-9.309039450889917272e-06,-6.442628604052349529e-04,4.642241434915763201e-04
6.364869579698113899e-02,6.715834578064963645e-02,1.040519680188160545e-01,-7.573892974728820698e-04,1.059168709925199792e-02,-9.834297801779112377e-03,1.207143234545514018e-03,8.610764640442896550e-03,-9.817907874988405365e-03,-1.002109898380809574e-03,-1.067321353955996352e-02,1.328273548185515338e-02
6.692279881586950252e-02,7.263186409598404447e-02,1.346892648079786869e-01,-1.049517284206030916e-03,1.783324805868680141e-02,-1.678373077448076095e-02,2.470104664173768377e-03,1.457075928657629652e-02,-1.704086395075006533e-02,-6.946887926608984534e-04,-1.735284292288125432e-02,2.198811401179063055e-02
6.817524935528221364e-02,7.134245324982242675e-02,1.075479641844800383e-01,-4.234262366832096738e-04,1.041887860874686142e-02,-9.995452372063638735e-03,1.811043217512880131e-03,8.574002925365031835e-03,-1.038504614287790936e-02,1.148484281966212495e-05,-1.099923818935372340e-02,1.358431088360090994e-02
6.695690677938660740e-02,6.849980427968029029e-02,8.574839359281112572e-02,-2.410027152432827127e-04,4.960597216639197650e-03,-4.719594501395911468e-03,7.858652500613832331e-04,4.069513493633597837e-03,-4.855378743694978468e-03,2.150926428399774909e-05,-4.718204966267448147e-03,6.054866702839476617e-03
6.695683398218395255e-02,6.731888352437126466e-02,7.153137368851365807e-02,-4.181435541498849939e-05,1.212806813465788086e-03,-1.170992458050803056e-03,2.253070229616968914e-04,1.000465274370346616e-03,-1.225772297332043508e-03,-5.015635060515513666e-05,-1.539101631468559918e-03,1.782046562883188648e-03
6.384090779679760241e-02,6.836957700942407345e-02,1.171975240922306372e-01,-8.681204483254583576e-04,1.402826484575059318e-02,-1.316014439742512962e-02,1.860600271717990570e-03,1.144815747779594564e-02,-1.330875774951392754e-02,-1.042967727024110731e-03,-1.479086583699899121e-02,1.814961475005406194e-02
6.565377627442051112e-02,7.113049180937325300e-02,1.306844861702593230e-01,-1.004818145077602913e-03,1.711403438377914060e-02,-1.610921623870153335e-02,2.375085176189077954e-03,1.398388665608794879e-02,-1.635897183227702500e-02,-8.713419158029940721e-04,-1.735837091338105626e-02,2.164103466052010386e-02
6.824494333875509577e-02,7.141190774686206888e-02,1.071074935893405189e-01,-4.686943737864015386e-04,1.026817441153811752e-02,-9.799480037751715986e-03,1.685196482154037965e-03,8.433408347410256689e-03,-1.011860482956429552e-02,-2.238729585645055087e-04,-1.101116951426264236e-02,1.349665470722179184e-02
6.734238531550931772e-02,6.801093015912043627e-02,7.536696377628701593e-02,-1.149546684430955909e-04,2.114612219970856723e-03,-1.999657551527759397e-03,3.113061825135241684e-04,1.730818292934331593e-03,-2.042124475447850557e-03,-2.854638124380236633e-04,-2.841942833556221522e-03,3.210280273316003328e-03
6.404060946369694030e-02,6.665472264107143163e-02,9.430607592252254756e-02,-5.487986328344485534e-04,7.939808408270979112e-03,-7.391009775436521018e-03,9.416707242359476093e-04,6.460971877179580956e-03,-7.402642601415522494e-03,-7.257940370253060901e-04,-8.140874293438342402e-03,1.007200769779223112e-02
6.611869449566193380e-02,6.944222238204585118e-02,1.052862215016427683e-01,-6.362225671933301532e-04,1.029805928342908405e-02,-9.661836716235749564e-03,1.367908306649547913e-03,8.404360592647836664e-03,-9.772268899297378505e-03,-5.311178724719794325e-04,-1.009428083934561793e-02,1.274079813786078291e-02
6.777127602702452680e-02,8.567162976275666253e-02,2.814689559582074785e-01,-3.181636284414222048e-03,5.627571906971334803e-02,-5.309408278529909736e-02,8.047443585642251318e-03,4.602242542731083824e-02,-5.406986901295308262e-02,-2.137058986208454150e-03,-5.611683372409261017e-02,7.047873328307480145e-02
7.589573845223902826e-02,7.729429799531752077e-02,9.356413874454311275e-02,-1.617538941021644250e-04,4.684186760867594529e-03,-4.522432866765430104e-03,8.697008624557233183e-04,3.863984078225287354e-03,-4.733684940681016744e-03,-7.985206272523477644e-05,-5.564579134649174676e-03,6.592544233024626166e-03
7.489678504359367772e-02,7.670396307789573154e-02,9.642484432308690012e-02,-3.253513812627216797e-04,5.667762030861998521e-03,-5.342410649599270769e-03,8.009603039013752854e-04,4.633524725613650738e-03,-5.434485029515019085e-03,-4.764949170063580500e-04,-6.458296039187605073e-03,7.712081272977118311e-03
7.665594024945070195e-02,7.620115710108610330e-02,6.978497694303943677e-02,-4.793175101797976512e-05,-1.855899204552658062e-03,1.903830955570637827e-03,-5.617862479686637142e-04,-1.567060105923511609e-03,2.128846353892173589e-03,-4.380341522466722065e-04,1.974126969676326306e-03,-2.483377152295951611e-03
7.578909558911270383e-02,7.645089895523984880e-02,8.422024232405103672e-02,-7.025494270387292600e-05,2.237382003974838253e-03,-2.167127061270967062e-03,4.289938370202516296e-04,1.847875333792657268e-03,-2.276869170812897622e-03,-9.012818645659720698e-05,-2.912736126947148077e-03,3.346492521445496981e-03
7.311592099278592383e-02,7.391468697074884964e-02,8.300147890081384372e-02,-1.107359849759782106e-04,2.614565425199701088e-03,-2.503829440223721142e-03,4.457868658049061669e-04,2.150158409765295583e-03,-2.595945275570203485e-03,-1.006459449957889871e-04,-3.049887268847391222e-03,3.628249881769686404e-03
7.244497078903402998e-02,7.352605443451749878e-02,8.437144610088696817e-02,-2.796565546051349091e-04,3.109163389243315388e-03,-2.829506834638176142e-03,2.431969755573304415e-04,2.509179000108581817e-03,-2.752375975665913126e-03,-6.021537827913541092e-04,-3.474911295604607864e-03,4.135863886470669479e-03
7.393171875439981389e-02,7.448405647646803851e-02,7.824379197928725549e-02,-3.019786344610076584e-04,1.061984023652158549e-03,-7.600053891911448187e-04,-3.172541529466279056e-04,7.904614156382001877e-04,-4.732072626915696800e-04,-9.499544835237768228e-04,-1.210302414348352409e-03,1.343028108585717691e-03
7.328773787333504874e-02,7.488450324334963715e-02,9.142410477214368836e-02,-3.665282081635502787e-04,4.746220641902156208e-03,-4.379692433738608531e-03,4.883139505258487709e-04,3.849801154737247239e-03,-4.338115105263091673e-03,-6.429763730721560315e-04,-5.103853808529205602e-03,6.185826766967194787e-03
7.115330649691044285e-02,7.520618886548274817e-02,1.207590611782742018e-01,-6.112470032680304699e-04,1.310270142583127261e-02,-1.249145442256324387e-02,2.124858525792493180e-03,1.075720105026292672e-02,-1.288205957605541817e-02,-4.230730305047449361e-04,-1.434988471835835916e-02,1.744523428295619016e-02
6.742377903064755706e-02,7.220332514838910531e-02,1.241591227991897251e-01,-8.784398011490186092e-04,1.493039932473997147e-02,-1.405195952359094939e-02,2.068492656970240262e-03,1.219904716402693545e-02,-1.426753982099716878e-02,-6.844277701183463028e-04,-1.487129546606726083e-02,1.867107877531819227e-02
6.913875784919243372e-02,7.245855051216612552e-02,1.082869741876250902e-01,-6.333006452701002084e-04,1.029378905144349293e-02,-9.660488406173386652e-03,1.372495157958194753e-03,8.401732923043313955e-03,-9.774228081001506974e-03,-6.945226683076548106e-04,-1.066300701493321477e-02,1.317417898740563809e-02
7.196860551605901990e-02,7.373815392934177093e-02,9.159739126739216419e-02,-4.481757647836212902e-04,5.120851226272122615e-03,-4.672675461488499590e-03,4.246400326754088198e-04,4.136672589540609131e-03,-4.561312622216019685e-03,-7.249885884176503030e-04,-4.987209941037279610e-03,6.254996467190927084e-03
7.466268917605238531e-02,7.417436931227286423e-02,6.754985683483183401e-02,-2.781437991924203684e-05,-1.914483480824399203e-03,1.942297860743646444e-03,-5.375784329073908518e-04,-1.609550313665536643e-03,2.147128746572925760e-03,-3.768506075044024406e-04,2.029075424859130925e-03,-2.546973893465351736e-03
7.484287167866525425e-02,8.114715296530772282e-02,1.467594347762694595e-01,-1.419304354176829930e-03,1.883085070899458494e-02,-1.741154635481774807e-02,2.005105343442372713e-03,1.528552532615141436e-02,-1.729063066959378447e-02,-2.249284971622342744e-03,-1.966372707767209682e-02,2.410978176321039099e-02
8.169982130458380842e-02,8.845576464451211651e-02,1.600429683205223663e-01,-1.407180274078503879e-03,2.055659988344024636e-02,-1.914941960936172860e-02,2.464581232771404125e-03,1.673222617224008613e-02,-1.919680740501147898e-02,-1.823850873556168498e-03,-2.105603105461072849e-02,2.606663877528881887e-02
8.793425264991042156e-02,9.414480221336610222e-02,1.608468196539250827e-01,-1.213741022311799062e-03,1.916133066759661413e-02,-1.794758964528481160e-02,2.487180941908753544e-03,1.562811889656716413e-02,-1.811529983847591160e-02,-1.296189142832767857e-03,-1.944751872608833226e-02,2.420191764937806161e-02
8.698253943499006935e-02,9.055255346189076959e-02,1.310550488365541666e-01,-5.047601431882632605e-04,1.165301997075494228e-02,-1.114825982756667555e-02,1.965111311058197717e-03,9.579558493657977514e-03,-1.154466980471617783e-02,-1.706905952104089894e-04,-1.254108444141009866e-02,1.536268626952065793e-02
8.624403124271151633e-02,8.679772508711333656e-02,9.020906252075867882e-02,-3.346622100762822183e-04,9.588820807689066306e-04,-6.242198706926157387e-04,-4.066738573549307303e-04,6.937229723593257846e-04,-2.870491150043933196e-04,-1.091911417164973669e-03,-1.135134194290884479e-03,1.218692555959507984e-03
8.586490602958006535e-02,8.484844542238756393e-02,7.132837416454565482e-02,-3.385644801683074245e-05,-3.905527195456877029e-03,3.939383643473710374e-03,-1.052281288912442977e-03,-3.276085638468892967e-03,4.328366927381337680e-03,-7.031476227316113894e-04,4.086039738919588354e-03,-5.145431393131766513e-03
8.572950699343634406e-02,8.516833701469522788e-02,7.952766152982002068e-02,1.441784629285115110e-04,-1.617170511883146353e-03,1.472992048954646117e-03,-1.289749554383694957e-04,-1.305513019851941604e-03,1.434487975290316304e-03,6.438529927384455814e-05,9.991034816820608747e-04,-1.534423051825401646e-03
