2.668510959715115760e+00,2.533074958160296930e+00,1.022313244299993595e+00,2.145223018303971108e-02,-4.344600053099372250e-01,4.130077751268974029e-01,-6.815946429072344825e-02,-3.563057646419177660e-01,4.244652289326413808e-01,-1.285329820618213992e-03,4.111382839206722539e-01,-5.285543995070832723e-01
2.605790477038209207e+00,2.500523246838292746e+00,1.346319990314434722e+00,1.846285055655585983e-02,-3.317616739662386793e-01,3.132988234096830693e-01,-4.801172550162011166e-02,-2.714103008008226792e-01,3.194220263024427631e-01,-7.053791877109971686e-03,2.692594791473650884e-01,-3.685990158783905013e-01
2.523929625716948344e+00,2.403744387344217248e+00,1.056992712610465901e+00,1.849095157084107433e-02,-3.873434408879784518e-01,3.688524893171373775e-01,-6.199857701701966262e-02,-3.178696614657208208e-01,3.798682384827406500e-01,-1.076569899369758665e-03,3.742821599735478566e-01,-4.774069002414761398e-01
2.574228905001818113e+00,2.447527255966782889e+00,1.042806228783791145e+00,2.083784074606123693e-02,-4.038962189991755491e-01,3.830583782531144510e-01,-6.162959376147952861e-02,-3.309514608340313746e-01,3.925810545955110142e-01,4.435141145896354109e-04,3.770639911312895776e-01,-4.870579547961522149e-01
2.518022711383853363e+00,2.396824540725421837e+00,1.009567101561801739e+00,1.604275607055169472e-02,-3.992258164676127929e-01,3.831830603970610150e-01,-6.974742210672005283e-02,-3.285933821677944344e-01,3.983408042745144595e-01,-1.241192729473737655e-02,3.839935817285563546e-01,-4.919782162694776306e-01
2.640032408464231040e+00,2.510370220890833615e+00,1.045225799637899966e+00,1.885957630853721256e-02,-4.214919697017622813e-01,4.026323933932252075e-01,-6.991058157658769368e-02,-3.463002094333247349e-01,4.162107910099126507e-01,-5.029184165155312081e-03,4.094204010584315823e-01,-5.216654594010732282e-01
2.685429222343040490e+00,2.552067454615725151e+00,1.071700017197977584e+00,2.177181854146750806e-02,-4.256612132214163124e-01,4.038893946799491097e-01,-6.531698702299845727e-02,-3.488465709010197258e-01,4.141635579240183773e-01,2.179142971549738461e-03,4.052803822221167640e-01,-5.194156554947515492e-01
2.607050391093450159e+00,2.482073404558163165e+00,1.075571361371903123e+00,1.868729809581837209e-02,-4.045766990865345414e-01,3.858894009907163358e-01,-6.597141081391191819e-02,-3.322139788133191551e-01,3.981853896272312676e-01,-2.729677484109863106e-03,3.930234556728768869e-01,-5.005081276734689721e-01
2.671450386511856845e+00,2.536529251257560791e+00,1.016063244856505454e+00,1.999096133882982684e-02,-4.373744228037443338e-01,4.173834614649147845e-01,-7.172912493032995718e-02,-3.592136269103273771e-01,4.309427518406573343e-01,-2.420287018956787661e-03,4.291372431548625133e-01,-5.444200223214975543e-01
2.762857841552141203e+00,2.633501627856894345e+00,1.175657853864084945e+00,1.915833561923213635e-02,-4.193613452582113377e-01,4.002030096389792013e-01,-6.879303724253854613e-02,-3.444225697718479862e-01,4.132156070143865323e-01,-8.449392673636951789e-03,3.912907821190461100e-01,-5.065962659910775434e-01
