9.190094479976074204e-01
8.559798346301423777e-01
8.824170462295137796e-01
8.729331610877175684e-01
8.898867477215213206e-01
9.208558767293082425e-01
9.197650249443118931e-01
9.054131838126839860e-01
9.331095224675975963e-01
9.648342200293074100e-01
9.667644003283286658e-01
9.680235189910897375e-01
9.674359655314836992e-01
9.852286205030833521e-01
9.939571888744040962e-01
9.922785234535731469e-01
9.844733037326083291e-01
9.908518932633900711e-01
9.923625351971225861e-01
9.921945201028057326e-01
9.686948324107973463e-01
9.681072705584097271e-01
9.484681952478912770e-01
9.631555630012584857e-01
9.579520803896874881e-01
9.445235795156334824e-01
9.560216483072192517e-01
9.263951377460655223e-01
8.829205963383519595e-01
9.027276867431872631e-01
9.357112595769923047e-01
9.250522675159849051e-01
8.868652120706093100e-01
9.098613496537795164e-01
9.263951377460655223e-01
9.519092692640920284e-01
9.491397604510463104e-01
9.737305517114980269e-01
9.697019242356916813e-01
9.770876139841502273e-01
9.660930869086206130e-01
9.830464133661958037e-01
9.748216552799422452e-01
9.821233332848504638e-01
9.862357123279781312e-01
9.965589259837988045e-01
1.010826503588429848e+00
1.010071178425173244e+00
1.017876666715148648e+00
1.011078278642849160e+00
1.034662229861853966e+00
1.044985183341446522e+00
1.042131671177632946e+00
1.042719224637238540e+00
1.051783319630299030e+00
1.058161909161080771e+00
1.053210201603929086e+00
1.058665459269918951e+00
1.059504787783943858e+00
1.063281388421883911e+00
1.082081395394606904e+00
1.084011567300846579e+00
1.083256250530371556e+00
1.073520590334156033e+00
1.069324199547479370e+00
1.075115235618655962e+00
1.095341872781562031e+00
1.101300680556390077e+00
1.113050776185841251e+00
1.103231112638858313e+00
1.080822528515293701e+00
1.063281388421883911e+00
1.079311626405332181e+00
1.084011567300846579e+00
1.107931045141591131e+00
1.099622275311787689e+00
1.096684751404425118e+00
1.104154444503650634e+00
1.126898815425183553e+00
1.128493460709683482e+00
1.146789665790121759e+00
1.147377219249726910e+00
1.147544982560596782e+00
1.158539509636125509e+00
1.157112879445942433e+00
1.161225258489069212e+00
1.161309270232618651e+00
1.175660851188017553e+00
1.174989285984862963e+00
1.160050151569858468e+00
1.166596504411510082e+00
1.191858860875117276e+00
1.171212693739704047e+00
1.181535907395525165e+00
1.173898442592647751e+00
1.188334035291596091e+00
1.206798003682903353e+00
1.198908763825607071e+00
1.217708770798330065e+00
1.213512380011653846e+00
1.219722954448119179e+00
1.242635340463968951e+00
1.251279897091740700e+00
1.245824387642303410e+00
1.246160166047490137e+00
1.249349465009272020e+00
1.224590658654503006e+00
1.180360792083531951e+00
1.208812447508921029e+00
1.206546228628484485e+00
1.215442560310675102e+00
1.165505661019295314e+00
1.185564274695102949e+00
1.227024640845809422e+00
1.258917101718389109e+00
1.268317235292864886e+00
1.253378092485078810e+00
1.274192031324143493e+00
1.279059987313974744e+00
1.297188420690761124e+00
