,0,1,2,3,4,5,6,7,8,9
0,0.13613471388816833,0.5922760963439941,1.0351269245147705,0.0,1.0451300144195557,0.0,0.0,0.7295819520950317,0.532909631729126,1.129909634590149
1,0.1391908824443817,0.5700386762619019,0.984425961971283,0.0,1.0478595495224,0.0,0.0,0.77693772315979,0.5593657493591309,1.15816330909729
2,0.1390880048274994,0.5626238584518433,1.0120270252227783,0.0,1.025208830833435,0.0,0.0,0.8591974973678589,0.5521585941314697,1.2274459600448608
3,0.10197769105434418,0.5339908599853516,1.1396962404251099,0.0,0.8628306984901428,0.0,0.0,0.6492613554000854,0.5344629287719727,0.8958766460418701
4,0.16076335310935974,0.5639415979385376,0.9931288957595825,0.0,1.1102180480957031,0.0,0.0,0.9724615216255188,0.589737594127655,1.396202802658081
5,0.17208397388458252,0.5789645314216614,0.8869541883468628,0.0,1.2079932689666748,0.0,0.0,0.9044349789619446,0.6326799988746643,1.3961029052734375
6,0.13108007609844208,0.5367146730422974,1.0342777967453003,0.0,1.0048260688781738,0.0,0.0,0.7442360520362854,0.5974112153053284,1.0824304819107056
7,0.13228848576545715,0.5143769979476929,0.9562475681304932,0.0,1.0154645442962646,0.0,0.0,0.7687885165214539,0.631358802318573,1.0856163501739502
8,0.09660957008600235,0.481285035610199,1.0362064838409424,0.0,0.8629005551338196,0.0,0.0,0.5885652899742126,0.6166184544563293,0.7819666862487793
9,0.11360479891300201,0.4832106828689575,0.9958986639976501,0.0,0.9151711463928223,0.0,0.0,0.7293351888656616,0.611190140247345,0.9582953453063965
10,0.13618232309818268,0.5518543124198914,1.0373040437698364,0.0,1.0376548767089844,0.0,0.0,0.8061762452125549,0.591216504573822,1.1801270246505737
11,0.11952154338359833,0.5739802122116089,1.1536900997161865,0.0,0.9749565124511719,0.0,0.0,0.7128510475158691,0.5469911694526672,1.0782642364501953
12,0.04590735584497452,0.5217231512069702,1.2849373817443848,0.0,0.6759676337242126,0.0,0.0,0.2954619228839874,0.49307382106781006,0.4301891326904297
13,0.07393747568130493,0.49882566928863525,1.1870683431625366,0.0,0.761115550994873,0.0,0.0,0.49694275856018066,0.54167240858078,0.654881477355957
14,0.09458862245082855,0.5478193759918213,1.135190725326538,0.0,0.8764556050300598,0.0,0.0,0.5826883316040039,0.5390956997871399,0.8543398380279541
15,0.18630056083202362,0.707403838634491,0.818096399307251,0.0,1.405001163482666,0.0,0.0,0.7228893041610718,0.5654700994491577,1.4628738164901733
16,0.12501369416713715,0.6727796792984009,1.0994733572006226,0.0,1.1037814617156982,0.0,0.0,0.4547826051712036,0.486286997795105,0.9984411001205444
17,0.16261954605579376,0.6710383892059326,0.9887077808380127,0.0,1.2379629611968994,0.0,0.0,0.7226170301437378,0.5210748314857483,1.3508955240249634
18,0.13830649852752686,0.6214712262153625,0.9571081399917603,0.0,1.1296935081481934,0.0,0.0,0.6194237470626831,0.5384632349014282,1.1327695846557617
19,0.1104842871427536,0.5562928915023804,1.0422638654708862,0.0,0.9614706635475159,0.0,0.0,0.5615065693855286,0.5401014089584351,0.9163748025894165
20,0.09727264940738678,0.4915269613265991,1.0266857147216797,0.0,0.8708148002624512,0.0,0.0,0.5520194172859192,0.5729939937591553,0.7855165004730225
21,0.10406461358070374,0.5135523080825806,1.1257296800613403,0.0,0.8971880078315735,0.0,0.0,0.5906548500061035,0.5717760920524597,0.8666986227035522
22,0.12705406546592712,0.5445764064788818,1.0317585468292236,0.0,1.011253833770752,0.0,0.0,0.7183870077133179,0.5738985538482666,1.090618371963501
23,0.0899590402841568,0.5078331828117371,1.153346061706543,0.0,0.8393370509147644,0.0,0.0,0.5228372812271118,0.5559138059616089,0.7574410438537598
24,0.03270799294114113,0.417513370513916,1.2518243789672852,0.0,0.5550506114959717,0.0,0.0,0.23287904262542725,0.5381801724433899,0.2029600441455841
25,0.043580226600170135,0.41473114490509033,1.216687798500061,0.0,0.5874824523925781,0.0,0.0,0.3445766270160675,0.5484411120414734,0.32395318150520325
26,0.08581613004207611,0.4464103579521179,1.1019833087921143,0.0,0.7655392289161682,0.0,0.0,0.5744732618331909,0.5755799412727356,0.6866903901100159
27,0.10461314767599106,0.5619234442710876,1.18289315700531,0.0,0.9010486602783203,0.0,0.0,0.6606987714767456,0.5100187063217163,0.9776210784912109
28,0.08134634792804718,0.5399119257926941,1.1873695850372314,0.0,0.8224868178367615,0.0,0.0,0.47560322284698486,0.523654580116272,0.7189919352531433
29,0.1653916984796524,0.6357368230819702,0.9781128168106079,0.0,1.2099807262420654,0.0,0.0,0.8624719381332397,0.5375293493270874,1.4394410848617554
30,0.1871204376220703,0.6874118447303772,0.7855519652366638,0.0,1.3774241209030151,0.0,0.0,0.8129670023918152,0.5372316241264343,1.5443904399871826
31,0.1471872180700302,0.6765404343605042,0.8662422895431519,0.0,1.2379305362701416,0.0,0.0,0.5166260004043579,0.5083564519882202,1.1638330221176147
32,0.1253194659948349,0.5739994049072266,0.9347164034843445,0.0,1.0586718320846558,0.0,0.0,0.5243136882781982,0.5359454154968262,0.9740890264511108
33,0.1259918361902237,0.5531803965568542,0.9379498958587646,0.0,1.047412395477295,0.0,0.0,0.5681927800178528,0.5524761080741882,0.9957425594329834
34,0.11609756946563721,0.5333152413368225,0.9653745293617249,0.0,0.9876543283462524,0.0,0.0,0.5897573828697205,0.547893762588501,0.9662723541259766
35,0.09941767156124115,0.48699265718460083,1.0403852462768555,0.0,0.8875702619552612,0.0,0.0,0.530129611492157,0.5711953043937683,0.8014456033706665
36,0.05203714221715927,0.41338855028152466,1.1950042247772217,0.0,0.6462754607200623,0.0,0.0,0.27634257078170776,0.5583007335662842,0.3270495533943176
37,0.09488296508789062,0.43788349628448486,1.0585002899169922,0.0,0.8183305859565735,0.0,0.0,0.47728192806243896,0.5814492702484131,0.6440654397010803
38,0.06381019949913025,0.38486623764038086,1.2103965282440186,0.0,0.6197807788848877,0.0,0.0,0.3820874094963074,0.5314011573791504,0.38322365283966064
39,0.07976973801851273,0.42342159152030945,1.1889753341674805,0.0,0.7091484069824219,0.0,0.0,0.4542595446109772,0.529130220413208,0.539196789264679
40,0.048537638038396835,0.4097375273704529,1.2746186256408691,0.0,0.5754107236862183,0.0,0.0,0.24818578362464905,0.4972608685493469,0.23364439606666565
41,0.07483254373073578,0.45352447032928467,1.2485637664794922,0.0,0.689160943031311,0.0,0.0,0.4572172164916992,0.4896273612976074,0.5532813668251038
42,0.03995102271437645,0.47436070442199707,1.3758602142333984,0.0,0.5543159246444702,0.0,0.0,0.2862338721752167,0.4176393151283264,0.32327723503112793
43,0.006004955619573593,0.4071217179298401,1.487196683883667,0.0,0.36768051981925964,0.0,0.0,0.1651410013437271,0.42420434951782227,0.01993420720100403
44,0.00470120832324028,0.33548927307128906,1.5547735691070557,0.0,0.2545697093009949,0.0,0.0,0.29546087980270386,0.4279378056526184,0.005597174167633057
