,date,open,close,low,high,volume,bb_bbm,bb_bbh,bb_bbl,atr,macd,cci,ema,roc,sma12,sma5,stochastic_oscillator,mtm6,mtm12
31,2000-02-16,4.2076,4.0692,4.0089,4.212,0.0,3.9139900000000005,4.304928664754457,3.5230513352455435,0.2376725486692966,0.08594517573807359,79.48214125990728,3.9729985437981545,9.818103308684632,3.9373583333333335,4.0786,76.2689225289404,-0.8165354522631243,9.818103308684632
32,2000-02-17,4.1161,4.1027,4.0447,4.1239,0.0,3.9164450000000004,4.311455169362762,3.5214348306372387,0.22635308090720402,0.08834348960558636,79.10826365957016,3.990292071291734,14.587755558038197,3.9808833333333333,4.088419999999999,79.99777382012462,1.9963206046141448,14.587755558038197
33,2000-02-18,4.0893,3.9733,3.9666,4.1206,0.0,3.916335,4.311280547006163,3.5213894529938368,0.22118500369954655,0.07889323990514097,47.48184688814128,3.98802646178617,12.586778498767389,4.0179,4.10628,61.90534877988662,-1.9809552003157749,12.586778498767389
34,2000-02-22,3.9297,4.0648,3.8148,4.1674,0.0,3.92984,4.325695783840526,3.5339842161594737,0.23057178914957893,0.07788927515516075,42.035370119273864,3.998262933548014,10.163152474388855,4.04915,4.092,73.18215430120779,4.654994850669415,10.163152474388855
35,2000-02-23,4.0491,4.1518,3.971,4.25,0.0,3.936985,4.34331091487622,3.5306590851237796,0.23403094706746616,0.08315523695896365,81.7759225879893,4.0187345424082785,7.637664627190696,4.0737000000000005,4.072359999999999,81.1571201846775,0.3771577776703268,7.637664627190696
36,2000-02-24,4.1909,4.1139,3.9978,4.25,0.0,3.9459150000000003,4.359486015788096,3.5323439842119044,0.23532873656264716,0.08330999065756828,74.83729985191074,4.031423270087175,0.9868178805508618,4.077050000000001,4.081299999999999,70.6854558107168,-3.202352941176468,0.9868178805508618
37,2000-02-25,4.0826,3.942,3.9375,4.1764,0.0,3.946585,4.360085052116076,3.533084947883924,0.2355838268081724,0.06876901431707205,30.991536493859456,4.019500167408885,-3.916932751602589,4.063658333333334,4.049159999999999,31.769893766285854,-3.1259215570628176,-3.916932751602589
38,2000-02-28,3.9286,4.0447,3.8762,4.1049,0.0,3.9673450000000003,4.356028822534458,3.578661177465543,0.23509212489330292,0.0647854116079416,23.092797396476087,4.022860145087701,0.5543953858392885,4.065516666666667,4.063439999999998,49.16595380667232,-1.413703171082454,0.5543953858392885
39,2000-02-29,4.067,4.0938,4.0224,4.1831,0.0,3.9867650000000006,4.3596479643467205,3.6138820356532806,0.22977840168663838,0.06484286918217919,61.470565124397204,4.032318792409341,0.991711071640013,4.0688666666666675,4.069239999999999,59.66638152266893,3.0327435632849222,0.991711071640013
40,2000-03-01,4.2366,4.6541,4.2344,4.7099,0.0,4.040450000000001,4.468882125312747,3.6120178746872544,0.2573728015661642,0.10884523202031726,276.88993929789535,4.115222953421429,19.827497425334702,4.133041666666667,4.169699999999999,93.7660596581387,14.497638260184997,19.827497425334702
41,2000-03-02,4.5358,4.3572,4.3103,4.5581,0.0,4.081855000000001,4.4619430659794475,3.701766934020554,0.26354617288286675,0.11839528573087854,197.61249654248667,4.147486559631905,5.343068516996279,4.151458333333333,4.218359999999999,60.59658138755442,4.947251794402429,5.343068516996279
42,2000-03-03,4.4554,4.5704,4.288,4.5737,0.0,4.125885000000001,4.517938814035774,3.733831185964229,0.2651285891055191,0.14153569492598006,200.65230005802488,4.203875018347651,7.53882352941177,4.178158333333333,4.344039999999998,84.4151491453469,11.096526410462095,7.53882352941177
43,2000-03-06,4.4978,4.4889,4.4666,4.6072,0.0,4.157470000000001,4.55950656102399,3.7554334389760116,0.2562336898836963,0.15155127825631975,175.03959725045968,4.241878349234631,10.314066647006776,4.213133333333333,4.432879999999999,75.31002122667857,13.87366818873668,10.314066647006776
44,2000-03-07,4.5179,4.3884,4.3259,4.5447,0.0,4.173205000000001,4.58540068884208,3.7610093111579226,0.2535598548920037,0.14965407114184082,107.0667551120139,4.26141456933668,6.9637068272113565,4.236941666666667,4.4918,64.08222544967039,8.497539990604992,6.9637068272113565
45,2000-03-08,4.3929,4.3572,4.2366,4.4197,0.0,4.185930000000001,4.604300917249271,3.767559082750731,0.2485270081140034,0.14397330692232746,63.72110267905855,4.274185960091789,9.661993808672884,4.268933333333333,4.432419999999999,60.59658138755442,6.434119888612044,9.661993808672884
46,2000-03-09,4.317,4.3661,4.2277,4.462,0.0,4.203115000000001,4.621441142023178,3.784788857976824,0.24751079324871747,0.13859181578826707,61.520762360024996,4.286441165412884,7.412418815193868,4.294041666666667,4.434199999999999,61.59088370014526,-6.188092219763206,7.412418815193868
47,2000-03-10,4.337,4.4911,4.3214,4.5625,0.0,4.224990000000001,4.655337329026214,3.794642670973788,0.24705287944523766,0.14276766386513362,90.76298234144016,4.3137290100245,8.172358976829342,4.322316666666667,4.418339999999999,75.55580382080217,3.0730744514826167,8.172358976829342
48,2000-03-13,4.3594,4.3326,4.2701,4.5123,0.0,4.247420000000001,4.6502196405162195,3.844620359483782,0.24670624519914922,0.13176848314056855,51.40138409406246,4.316245142021233,5.316123386567494,4.340541666666667,4.387079999999999,54.743912678421516,-5.2030456852791875,5.316123386567494
49,2000-03-14,4.3282,4.0804,4.0737,4.4375,0.0,4.244630000000001,4.651227555821473,3.8380324441785283,0.25507008482778143,0.10153073775077459,-18.716588151717403,4.284799123085069,3.5109081684424117,4.352075,4.325479999999999,24.49322298188798,-9.100224999443073,3.5109081684424117
50,2000-03-15,4.125,4.1518,4.0759,4.2891,0.0,4.23972,4.648306409955098,3.831133590044902,0.25207936448293994,0.08237887754223738,-27.4183958025454,4.267065906673726,2.647909610107053,4.361,4.2844,33.0574547199232,-5.391486646613804,2.647909610107053
51,2000-03-16,4.1898,4.3416,4.0916,4.3572,0.0,4.253340000000001,4.656404919833016,3.850275080166985,0.25304512416272995,0.08157580897381411,5.277800396275413,4.277003785783896,6.053055840539347,4.38165,4.2795,55.82343768741749,-0.3580280914348678,6.053055840539347
52,2000-03-17,4.2813,4.4643,4.2768,4.4643,0.0,4.271420000000001,4.678256731871639,3.8645832681283627,0.24836332957967783,0.08980501953731412,55.85125899712277,4.301976614346044,-4.07812466427451,4.365833333333334,4.274139999999999,64.27636363636357,2.2491468358489133,-4.07812466427451
53,2000-03-20,4.4018,4.3929,4.3706,4.5067,0.0,4.292400000000001,4.678316902972642,3.906483097027359,0.24034452032398662,0.08953326120914706,58.78151560602804,4.314099732433238,0.8193335169374893,4.368808333333333,4.286199999999999,50.17290160326943,-2.186546725746483,0.8193335169374893
54,2000-03-21,4.3661,4.8192,4.3449,4.8817,0.0,4.33012,4.764152208943064,3.896087791056936,0.2615199117294162,0.12230686068184582,155.70383673983812,4.381446434775473,5.443724838088572,4.389541666666667,4.43396,92.26485148514851,11.23113142224069,5.443724838088572
55,2000-03-22,4.7433,5.1495,4.7188,5.1518,0.0,4.380005000000001,4.933491240027696,3.8265187599723056,0.2737684894630293,0.17293908977661676,251.7622653833811,4.48385357680541,14.716300207177696,4.444591666666667,4.6335,99.78666171969206,26.200862660523473,14.716300207177696
56,2000-03-23,5.0714,5.0469,5.0424,5.3661,0.0,4.426655,5.036925056532349,3.816384943467652,0.2773350259299558,0.20245278391324284,253.66208120892162,4.558926433231356,15.005468963631394,4.499466666666667,4.774559999999999,75.30176415970286,21.559323666843305,15.005468963631394
57,2000-03-24,5.0882,4.9532,4.8393,5.1373,0.0,4.477214999999999,5.086046767485891,3.8683832325141068,0.2788110955063875,0.21579425044292666,162.5269079699288,4.611496242133843,13.678509134306438,4.549133333333334,4.8723399999999994,68.0516867842773,14.086972544683993,13.678509134306438
58,2000-03-27,4.8929,4.9844,4.8929,5.1563,0.0,4.524199999999999,5.137289911840012,3.911110088159985,0.2777103029702169,0.22627666153663384,145.0165941620094,4.661216743182663,14.16137972103249,4.6006583333333335,4.99064,70.46580006190032,11.650202719351304,14.16137972103249
59,2000-03-28,4.8974,4.9688,4.8974,5.0714,0.0,4.567949999999999,5.1768079390958075,3.9590920609041897,0.27030242418663,0.23066628092302466,114.16690114932524,4.702227844091642,10.636592371579336,4.640466666666667,5.020559999999999,69.2587434230888,13.10979079878895,10.636592371579336
60,2000-03-29,4.9576,4.8527,4.7858,4.9688,0.0,4.577879999999999,5.198400522142495,3.9573594778575023,0.2640665367447278,0.222215227383324,73.9981855014411,4.7222907982127555,12.0043391958639,4.683808333333333,4.961199999999999,60.275456515010795,0.6951361221779381,12.0043391958639
61,2000-03-30,4.7612,4.4911,4.4822,4.8974,0.0,4.584574999999999,5.198279039012287,3.9708709609877113,0.2748617841201044,0.1842160802809003,9.85864277740588,4.691465358451055,10.065189687285567,4.7180333333333335,4.850039999999998,32.2965026307645,-12.785707350228167,10.065189687285567
62,2000-04-03,4.8393,4.7612,4.625,4.9777,0.0,4.594114999999999,5.212554724710496,3.9756752752895013,0.2899859423972398,0.17389177892964636,46.58749804478454,4.70076331065758,14.67797100052989,4.768816666666667,4.811639999999999,53.19560507582789,-5.6609007509560385,14.67797100052989
63,2000-04-04,4.7478,4.5469,4.1764,4.75,0.0,4.597014999999998,5.213996251822123,3.980033748177873,0.31104408936886546,0.1467261094501211,-26.616071344016742,4.680248202569903,4.728671457527185,4.785925000000001,4.7241399999999985,36.50596806696635,-8.20277800209965,4.728671457527185
64,2000-04-05,4.5168,4.6563,4.4286,4.7411,0.0,4.610409999999998,5.220284626132284,4.000535373867712,0.3111480829853751,0.13249743838268557,0.09691899612319547,4.677055108893916,4.300786237484044,4.801925000000001,4.6616399999999985,44.307571596704584,-6.582537517053207,4.300786237484044
65,2000-04-06,4.6674,4.471,4.4063,4.7991,0.0,4.616099999999998,5.218496484053479,4.013703515946516,0.31698036277213404,0.10505791047078894,-16.05244124524109,4.649581094374728,1.7778688337999968,4.808433333333334,4.585299999999998,24.762545179457,-10.018515536950567,1.7778688337999968
66,2000-04-07,4.5402,4.6786,4.4844,4.6786,0.0,4.631724999999998,5.223490334824534,4.039959665175461,0.3091674797169816,0.09892314745752806,-5.146123290747123,4.653450281791431,-2.91749667994688,4.796716666666668,4.622799999999999,42.212322434227126,-3.587693449007754,-2.91749667994688
67,2000-04-10,4.7032,4.4643,4.4643,4.7366,0.0,4.630384999999998,5.223537743481806,4.037232256518189,0.30653408830862583,0.07589422318836281,-23.158465111343524,4.628230244219241,-13.306146227789107,4.7396166666666675,4.563419999999999,24.199377994452345,-0.596735766293349,-13.306146227789107
68,2000-04-11,4.4108,4.2657,4.2233,4.4532,0.0,4.627039999999997,5.227580814266601,4.026499185733393,0.3018530820008668,0.041143992228893644,-89.3732207245543,4.579892878323342,-15.47880877370267,4.674516666666668,4.507179999999998,7.506093973270547,-10.407040241955807,-15.47880877370267
69,2000-04-12,4.2456,3.9018,3.7523,4.2456,0.0,4.618109999999997,5.25510438270678,3.981115617293214,0.316963576143662,-0.015579909431418848,-176.25455380438243,4.489480494546897,-21.22668174109666,4.586900000000001,4.356279999999998,9.263849299789326,-14.187688315115787,-21.22668174109666
70,2000-04-13,3.9822,4.0648,3.8795,4.2724,0.0,4.613759999999997,5.264473102373076,3.9630468976269193,0.32238760641911474,-0.04684131489825738,-143.9233424095169,4.432856428607311,-18.449562635422517,4.510266666666667,4.275039999999998,22.257834757834758,-12.703219294289456,-18.449562635422517
71,2000-04-14,3.9041,3.9956,3.9041,4.2132,0.0,4.596459999999998,5.292046461627879,3.9008735383721165,0.3214384916748922,-0.07632029280078623,-143.756135339429,4.37455557145967,-19.586218000322006,4.429166666666668,4.1384399999999975,17.329059829059833,-10.63296801610378,-19.586218000322006
72,2000-04-17,3.8974,4.4241,3.8974,4.4264,0.0,4.5944499999999975,5.291782564849794,3.897117435150201,0.33626431369811416,-0.06436427500019448,-85.62394938390064,4.381161495265047,-8.832196509159838,4.393450000000001,4.130399999999997,50.92866348267761,-5.439661437182066,-8.832196509159838
73,2000-04-18,4.4085,4.5313,4.2745,4.5313,0.0,4.6013699999999975,5.293290706728735,3.9094492932712597,0.330588291291106,-0.04571196162365965,-37.971112893253846,4.401179962563041,0.8951036494399939,4.396800000000002,4.183519999999998,63.571078831402005,1.5007951974553722,0.8951036494399939
74,2000-04-19,4.5045,4.3259,4.288,4.6474,0.0,4.576704999999999,5.270972655807178,3.8824373441928195,0.3326462704845984,-0.04696257693693173,-40.244543384098705,4.3911426342213025,-9.142653112660671,4.360525000000001,4.268339999999998,46.8092051574996,1.411257237967978,-9.142653112660671
75,2000-04-20,4.4018,4.2456,4.1875,4.4442,0.0,4.531509999999998,5.1873640291863685,3.8756559708136282,0.32722153687855565,-0.053812915693063346,-64.58073298564352,4.371736949658462,-6.6264927752974625,4.335416666666668,4.304499999999997,40.25624285947444,8.811317853298464,-6.6264927752974625
76,2000-04-24,4.1049,4.3036,4.1049,4.3036,0.0,4.494344999999998,5.1123116511228535,3.8763783488771435,0.318041427101516,-0.053939956989826676,-70.70491356657654,4.3626520230373345,-7.574683761785099,4.306025000000001,4.366099999999998,52.66526557126483,5.874827789805165,-7.574683761785099
77,2000-04-25,4.3616,4.5826,4.3616,4.5826,0.0,4.475814999999999,5.058873783571601,3.892756216428397,0.315252753737122,-0.031168380148375086,7.747900002700828,4.39197841996569,2.496085886826217,4.315325000000001,4.3977999999999975,79.3179212839129,14.691160276303938,2.496085886826217
78,2000-04-26,4.5235,4.3326,4.2902,4.5714,0.0,4.443224999999999,4.979955360143709,3.906494639856289,0.3136204141844705,-0.0329152258691936,-17.11698725648834,4.384061297303598,-7.395374684734751,4.2864916666666675,4.358059999999997,55.43561329766911,-2.0682172645283767,-7.395374684734751
79,2000-04-27,4.1697,4.5268,4.1697,4.5313,0.0,4.421124999999998,4.903076221079473,3.9391737789205234,0.3170475274570083,-0.018416997008078084,-4.998090249359304,4.403093124329785,1.399995520014336,4.291700000000001,4.398239999999998,78.68536015442443,-0.0993092490013941,1.399995520014336
80,2000-04-28,4.5402,4.4308,4.3337,4.5491,0.0,4.400029999999999,4.839648366768264,3.960411633231734,0.3097869897815077,-0.01450622514243971,14.770490650920442,4.406787374419147,3.8704081393440655,4.305458333333334,4.435279999999998,68.93223610687794,2.424928916526036,3.8704081393440655
81,2000-05-01,4.462,4.4398,4.3549,4.4688,0.0,4.397464999999999,4.835523869445644,3.959406130554353,0.29579506193997146,-0.010558968266028756,12.674244314551785,4.411189057829928,13.788507868163407,4.350291666666667,4.462519999999999,76.80706066361299,4.574147352553241,13.788507868163407
82,2000-05-02,4.4063,4.2099,4.2099,4.5045,0.0,4.3698999999999995,4.7815208838239345,3.9582791161760644,0.2957097003728307,-0.025685659109114134,-27.028774209838453,4.384350516785937,3.5696713245424188,4.362383333333334,4.387979999999999,51.122779577700825,-2.1772469560368086,3.5696713245424188
83,2000-05-03,4.25,4.1072,3.9922,4.3214,0.0,4.3479149999999995,4.766286663834918,3.929543336165082,0.2981018646319142,-0.045436933597467366,-91.28701813700856,4.347397114547812,2.7930723796175716,4.371683333333333,4.342899999999998,29.652298476364052,-10.374023480120465,2.7930723796175716
84,2000-05-04,4.1094,3.9532,3.9487,4.1094,0.0,4.312759999999999,4.739645321368628,3.88587467863137,0.28828744572963455,-0.07267867932369754,-133.77178582901763,4.294837499274771,-10.64397278542529,4.332441666666667,4.228179999999999,7.439999999999951,-8.756866546646364,-10.64397278542529
85,2000-05-05,3.9688,4.0402,3.9688,4.0938,0.0,4.291219999999999,4.727367913442214,3.855072086557784,0.2777383424632321,-0.0862535094018142,-107.53281812279212,4.260885832704801,-10.837949374351737,4.291516666666666,4.150059999999999,19.039999999999917,-10.749315189537867,-10.837949374351737
86,2000-05-08,4.0034,3.9331,3.9286,4.0358,0.0,4.253944999999999,4.678567931434465,3.8293220685655336,0.26587131800157265,-0.10444970380031737,-119.87825975089982,4.217181055010828,-9.080191405256706,4.258783333333334,4.0487199999999985,0.6260434056761504,-11.232734494899333,-9.080191405256706
87,2000-05-09,3.9599,3.7657,3.75,3.9688,0.0,4.219014999999999,4.681887558162609,3.7561424418373885,0.2625090810014603,-0.1308695176019894,-151.19805016477483,4.156983581009385,-11.303467118899563,4.218791666666667,3.9598799999999983,1.7494985513706063,-15.183116356592643,-11.303467118899563
88,2000-05-10,3.74,3.5469,3.5358,3.7411,0.0,4.183074999999999,4.729880346992875,3.6362696530071226,0.2601798609299274,-0.16753154245968815,-189.35406896622882,4.075639103541467,-17.582953806115817,4.155733333333333,3.8478199999999987,1.0603744745892134,-15.748592603149724,-17.582953806115817
89,2000-05-11,3.6239,3.6719,3.5380000000000003,3.7188,0.0,4.171579999999999,4.750289252042853,3.5928707479571447,0.25450987086350396,-0.18437464977031048,-158.8748522608061,4.021807223069271,-19.872997861476023,4.079841666666667,3.791559999999999,13.001528467711108,-10.598461238800152,-19.872997861476023
90,2000-05-12,3.7858,3.8438,3.75,3.942,0.0,4.160529999999999,4.755192543296615,3.5658674567033826,0.2556234515161108,-0.18175686034392768,-89.7943355985263,3.9980729266600354,-11.28190924618013,4.039108333333334,3.752279999999999,29.42300343905233,-2.767378326419102,-11.28190924618013
91,2000-05-15,3.8594,3.6072,3.5849,3.8594,0.0,4.141109999999999,4.779787877806958,3.5024321221930412,0.25697177640781715,-0.1965086565444092,-120.59267838589614,3.9459565364386977,-20.314570999381452,3.962475,3.6870999999999987,6.894553881807663,-10.717291223206757,-20.314570999381452
92,2000-05-16,3.7344,3.7746,3.6697,3.8907,0.0,4.108635,4.752482945636235,3.4647870543637644,0.2588666495215445,-0.19247307058701546,-84.66765192714527,3.923108998246871,-14.809966597454178,3.9077916666666668,3.688879999999999,23.566564689627935,-4.029900078818237,-14.809966597454178
93,2000-05-17,3.702,3.6206,3.5871,3.702,0.0,4.0630999999999995,4.70974744954264,3.4164525504573597,0.253769031698577,-0.1994027616963283,-106.59671936750979,3.882774465147288,-18.451281589260777,3.8395250000000005,3.7036199999999986,8.368696338695349,-3.8532012640412088,-18.451281589260777
94,2000-05-18,3.6608,3.5983,3.5938,3.7322,0.0,4.026719999999999,4.691741763854387,3.361698236145611,0.24552838657725012,-0.2043385281016712,-95.71411379335325,3.844844536460983,-14.527660989572203,3.7885583333333344,3.688899999999998,6.451945906885516,1.449152781301985,-14.527660989572203
95,2000-05-19,3.5358,3.3572,3.3527,3.5424,0.0,3.9822999999999995,4.699538534937995,3.2650614650620042,0.24553350182173225,-0.2251099857913088,-132.141209176204,3.7798252649328523,-18.260615504479926,3.7260583333333344,3.5915799999999978,0.39069282861609395,-8.570494839184068,-18.260615504479926
96,2000-05-22,3.3393,3.2121,3.0759,3.3393,0.0,3.9277249999999997,4.702652263360893,3.152797736639107,0.24808825169160853,-0.25039349269012723,-155.04189966175196,3.7041285629418055,-18.746838004654453,3.664300000000001,3.512559999999998,10.935367322360507,-16.434257765752637,-18.746838004654453
97,2000-05-23,3.2411,3.0648,3.0603,3.3326,0.0,3.851835,4.652229123604117,3.051440876395883,0.24981766228506505,-0.2790994483209377,-150.41899383430194,3.618884754549565,-24.142369189644068,3.5830166666666674,3.3705999999999974,0.42893909064914404,-15.036593479707259,-24.142369189644068
98,2000-05-24,3.0759,3.1317,2.9643,3.2032,0.0,3.7917899999999998,4.618652159975896,2.9649278400241044,0.24903782926470325,-0.2930724967687697,-145.80872384923015,3.5539267872762896,-20.375785004195166,3.516233333333334,3.272819999999997,14.820717131474087,-17.03226831982197,-20.375785004195166
99,2000-05-25,3.1607,3.1161,3.0804,3.2991,0.0,3.721255,4.525657723702502,2.916852276297498,0.2468708414600816,-0.30192462878039006,-120.04440118175488,3.495549882306118,-17.250444804418834,3.462100000000001,3.1763799999999973,14.167055529631332,-13.934154560017681,-17.250444804418834
100,2000-05-26,3.1407,3.0849,3.0447,3.2009,0.0,3.65396,4.4345033937969145,2.873416606203086,0.24039435278436147,-0.30790821222219655,-121.04510941914461,3.4407965646653023,-13.02545885139135,3.4236000000000004,3.1219199999999967,12.005973120955707,-14.267848706333542,-13.02545885139135
101,2000-05-30,3.1161,3.1429,2.9263,3.1451,0.0,3.5891149999999996,4.311026391446349,2.8672036085536496,0.23885189901404993,-0.3044604988250681,-117.22409236173958,3.4010770227099285,-14.406710422397124,3.379516666666667,3.1080799999999966,21.32519444717929,-6.383295603479095,-14.406710422397124
102,2000-05-31,3.2099,3.0157,2.9822,3.2523,0.0,3.5294049999999992,4.233380191253218,2.825429808746781,0.24108390622733206,-0.308436672102816,-100.37794693446632,3.349693419681938,-21.543784796295334,3.3105083333333334,3.0982599999999967,8.801811558531053,-6.11438000062265,-21.543784796295334
103,2000-06-01,3.0012,3.1875,2.875,3.2143,0.0,3.483419999999999,4.149552856418301,2.817287143581697,0.24809934149680837,-0.29433211644176005,-87.58481486451315,3.3280676303910126,-11.635063206919499,3.2755333333333336,3.109419999999996,29.287722586691654,4.003523884103368,-11.635063206919499
104,2000-06-02,3.1875,3.2657,3.1875,3.5514,0.0,3.449044999999999,4.0849287707474575,2.8131612292525405,0.25637081710417925,-0.2736891498532774,-30.400353854256732,3.3197519463388776,-13.482223281937161,3.2331250000000007,3.1393399999999962,38.466082504676564,4.278826196634412,-13.482223281937161
105,2000-06-05,3.25,3.2567,3.2043,3.3974,0.0,3.409869999999999,3.989279976096378,2.8304600239036195,0.2518514730253093,-0.2551148694793577,-35.68768434444845,3.3113450201603607,-10.050820306026628,3.2028000000000003,3.1736999999999957,37.579994092743924,4.512050319309395,-10.050820306026628
