,open,close,low,high,volume,bb_bbm,bb_bbh,bb_bbl,atr,macd,cci,ema,roc,sma12,sma5,stochastic_oscillator,mtm6,mtm12
73,-0.1652,0.06689999999999996,-0.12939999999999996,-0.09599999999999964,0.0,3.79179,4.6186521599758965,2.9649278400241044,0.24903782926470325,-0.2930724967687697,-145.80872384923015,3.5539267872762896,-20.37578500419517,3.5162333333333335,3.272819999999997,14.820717131474087,-17.03226831982197,-20.37578500419517
74,0.08479999999999999,-0.015600000000000058,0.09590000000000032,0.11609999999999987,0.0,3.721255,4.525657723702502,2.9168522762974978,0.2468708414600816,-0.3019246287803901,-120.04440118175488,3.495549882306118,-17.250444804418837,3.4621000000000013,3.1763799999999973,14.16705552963133,-13.934154560017678,-17.250444804418837
75,-0.020000000000000018,-0.031199999999999672,-0.09820000000000029,-0.03569999999999984,0.0,3.6539599999999997,4.4345033937969145,2.8734166062030866,0.2403943527843615,-0.3079082122221965,-121.0451094191446,3.4407965646653023,-13.025458851391349,3.4236000000000004,3.1219199999999967,12.005973120955709,-14.267848706333542,-13.025458851391349
76,-0.024599999999999955,0.05799999999999983,-0.05580000000000007,-0.11840000000000028,0.0,3.589115,4.311026391446348,2.8672036085536496,0.23885189901404996,-0.3044604988250681,-117.22409236173958,3.4010770227099285,-14.406710422397126,3.379516666666667,3.1080799999999966,21.32519444717929,-6.383295603479095,-14.406710422397126
77,0.09380000000000033,-0.1272000000000002,0.10720000000000018,0.05590000000000028,0.0,3.5294049999999992,4.233380191253218,2.8254298087467813,0.2410839062273321,-0.30843667210281606,-100.37794693446631,3.349693419681938,-21.543784796295334,3.3105083333333334,3.0982599999999967,8.801811558531053,-6.11438000062265,-21.543784796295334
78,-0.20870000000000033,0.17180000000000017,-0.03799999999999981,-0.10720000000000018,0.0,3.483419999999999,4.1495528564183015,2.8172871435816966,0.2480993414968084,-0.29433211644176005,-87.58481486451315,3.3280676303910126,-11.6350632069195,3.2755333333333336,3.1094199999999956,29.287722586691647,4.003523884103368,-11.6350632069195
79,0.18630000000000013,0.07819999999999983,0.33709999999999996,0.3125,0.0,3.449044999999999,4.0849287707474575,2.8131612292525405,0.25637081710417925,-0.2736891498532774,-30.40035385425673,3.3197519463388776,-13.482223281937161,3.2331250000000007,3.139339999999996,38.466082504676564,4.278826196634411,-13.482223281937161
80,0.0625,-0.008999999999999897,-0.15399999999999991,0.016799999999999926,0.0,3.409869999999999,3.989279976096378,2.8304600239036195,0.2518514730253093,-0.2551148694793577,-35.68768434444845,3.3113450201603607,-10.050820306026626,3.2028000000000003,3.173699999999996,37.579994092743924,4.512050319309394,-10.050820306026626
81,-0.028999999999999915,0.06919999999999993,0.033399999999999874,0.01670000000000016,0.0,3.379509999999999,3.907416495129589,2.8516035048704094,0.2488477963806444,-0.2321348507307959,-20.12013568381688,3.3132856841389797,-7.570241502931946,3.1801,3.210299999999996,52.60149323378439,7.8122467502998365,-7.570241502931946
82,0.09149999999999991,0.1652,0.09600000000000009,0.05359999999999987,0.0,3.3657799999999995,3.8663727870035753,2.865187212996424,0.24908723949631265,-0.1983068035547908,14.78480434532709,3.336994259587115,3.9884427499106314,3.1912583333333338,3.305379999999996,71.87354176388239,11.07893983263864,3.9884427499106314
